Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1977,7,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,4 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,5 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,6 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,7 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,8 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,9 ,s/p,s/p,s/p,s/p,s/p,s/p
1977,7,10 ,s/p,s/p,s/p,4.3,4.3,4.3
1977,7,11 ,15.4,4.0,s/p,10.0,29.4,33.7
1977,7,12 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,13 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,14 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,15 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,16 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,17 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,18 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,19 ,s/p,s/p,s/p,s/p,s/p,33.7
1977,7,20 ,s/p,s/p,s/p,0.0,0.0,33.7
1977,7,21 ,0.7,1.8,s/p,2.5,5.0,38.7
1977,7,22 ,s/p,s/p,s/p,1.0,1.0,39.7
1977,7,23 ,s/p,s/p,s/p,s/p,s/p,39.7
1977,7,24 ,s/p,s/p,s/p,s/p,s/p,39.7
1977,7,25 ,s/p,s/p,s/p,3.0,3.0,42.7
1977,7,26 ,0.5,s/p,s/p,0.5,1.0,43.7
1977,7,27 ,s/p,s/p,s/p,s/p,s/p,43.7
1977,7,28 ,s/p,s/p,s/p,s/p,s/p,43.7
1977,7,29 ,s/p,s/p,s/p,s/p,s/p,43.7
1977,7,30 ,s/p,s/p,s/p,s/p,s/p,43.7
1977,7,31 ,s/p,s/p,s/p,s/p,s/p,43.7
