Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,5,1 ,0.1,s/p,0.8,0.1,1.0,1.0
2022,5,2 ,s/p,,0.1,s/p,0.1,1.1
2022,5,3 ,s/p,s/p,0.3,0.2,0.5,1.6
2022,5,4 ,0.3,1.4,0.1,6.8,8.6,10.2
2022,5,5 ,1.6,s/p,s/p,0.5,2.1,12.3
2022,5,6 ,0.1,s/p,s/p,0.1,0.2,12.5
2022,5,7 ,s/p,s/p,3.9,0.1,4.0,16.5
2022,5,8 ,s/p,s/p,s/p,s/p,s/p,16.5
2022,5,9 ,0.1,,s/p,s/p,0.1,16.6
2022,5,10 ,s/p,s/p,s/p,s/p,s/p,16.6
2022,5,11 ,3.4,9.8,1.3,0.2,14.7,31.3
2022,5,12 ,0.9,0.6,,0.2,1.7,33.0
2022,5,13 ,s/p,0.2,,0.3,0.5,33.5
2022,5,14 ,0.1,s/p,s/p,s/p,0.1,33.6
2022,5,15 ,0.2,s/p,s/p,s/p,0.2,33.8
2022,5,16 ,0.1,s/p,s/p,s/p,0.1,33.9
2022,5,17 ,0.2,s/p,s/p,s/p,0.2,34.1
2022,5,18 ,0.1,,s/p,s/p,0.1,34.2
2022,5,19 ,0.6,1.3,10.4,6.5,18.8,53.0
2022,5,20 ,1.9,1.1,1.5,8.6,13.1,66.1
2022,5,21 ,7.8,10.5,14.7,0.1,33.1,99.2
2022,5,22 ,0.2,0.2,2.2,3.4,6.0,105.2
2022,5,23 ,,,1.5,7.9,9.4,114.6
2022,5,24 ,s/p,1.6,0.1,s/p,1.7,116.3
2022,5,25 ,0.1,s/p,s/p,,0.1,116.4
2022,5,26 ,s/p,s/p,0.1,0.1,0.2,116.6
2022,5,27 ,s/p,s/p,s/p,1.1,1.1,117.7
2022,5,28 ,0.7,0.1,s/p,s/p,0.8,118.5
2022,5,29 ,0.1,s/p,s/p,0.1,0.2,118.7
2022,5,30 ,s/p,s/p,s/p,s/p,s/p,118.7
2022,5,31 ,s/p,s/p,s/p,s/p,s/p,118.7
