Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,6,1 ,,,,,6.5,6.5
2021,6,2 ,,,,,1.8,8.3
2021,6,3 ,,,,,0.5,8.8
2021,6,4 ,,,,,s/p,8.8
2021,6,5 ,,,,,s/p,8.8
2021,6,6 ,,,,,s/p,8.8
2021,6,7 ,,,,,21.4,30.2
2021,6,8 ,,,,,46.4,76.6
2021,6,9 ,,,,,11.0,87.6
2021,6,10 ,,,,,s/p,87.6
2021,6,11 ,,,,,s/p,87.6
2021,6,12 ,,,,,s/p,87.6
2021,6,13 ,,,,,5.7,93.3
2021,6,14 ,,,,,s/p,93.3
2021,6,15 ,,,,,s/p,93.3
2021,6,16 ,,,,,s/p,93.3
2021,6,17 ,,,,,s/p,93.3
2021,6,18 ,,,,,s/p,93.3
2021,6,19 ,,,,,s/p,93.3
2021,6,20 ,,,,,15.9,109.2
2021,6,21 ,,,,,2.6,111.8
2021,6,22 ,,,,,8.1,119.9
2021,6,23 ,,,,,31.8,151.7
2021,6,24 ,,,,,24.1,175.8
2021,6,25 ,,,,,1.0,176.8
2021,6,26 ,,,,,s/p,176.8
2021,6,27 ,,,,,s/p,176.8
2021,6,28 ,,,,,s/p,176.8
2021,6,29 ,,,,,s/p,176.8
2021,6,30 ,,,,,s/p,176.8
