Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2012,8,1 ,,,,,35.9,35.9
2012,8,2 ,,,,,8.6,44.5
2012,8,3 ,,,,,s/p,44.5
2012,8,4 ,,,,,s/p,44.5
2012,8,5 ,,,,,s/p,44.5
2012,8,6 ,,,,,s/p,44.5
2012,8,7 ,,,,,s/p,44.5
2012,8,8 ,,,,,s/p,44.5
2012,8,9 ,,,,,s/p,44.5
2012,8,10 ,,,,,s/p,44.5
2012,8,11 ,,,,,s/p,44.5
2012,8,12 ,,,,,1.4,45.9
2012,8,13 ,,,,,3.5,49.4
2012,8,14 ,,,,,s/p,49.4
2012,8,15 ,,,,,58.5,107.9
2012,8,16 ,,,,,2.5,110.4
2012,8,17 ,,,,,s/p,110.4
2012,8,18 ,,,,,64.6,175.0
2012,8,19 ,,,,,33.4,208.4
2012,8,20 ,,,,,s/p,208.4
2012,8,21 ,,,,,28.5,236.9
2012,8,22 ,,,,,25.2,262.1
2012,8,23 ,,,,,s/p,262.1
2012,8,24 ,,,,,s/p,262.1
2012,8,25 ,,,,,s/p,262.1
2012,8,26 ,,,,,s/p,262.1
2012,8,27 ,,,,,s/p,262.1
2012,8,28 ,,,,,s/p,262.1
2012,8,29 ,,,,,s/p,262.1
2012,8,30 ,,,,,s/p,262.1
2012,8,31 ,,,,,s/p,262.1
