Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,2.1,1.1,0.5,0.3,4.0,4.0
2022,7,2 ,s/p,s/p,s/p,s/p,s/p,4.0
2022,7,3 ,s/p,s/p,s/p,s/p,s/p,4.0
2022,7,4 ,0.3,s/p,s/p,s/p,0.3,4.3
2022,7,5 ,0.3,s/p,s/p,3.8,4.1,8.4
2022,7,6 ,14.4,2.0,s/p,s/p,16.4,24.8
2022,7,7 ,0.3,s/p,s/p,s/p,0.3,25.1
2022,7,8 ,s/p,s/p,s/p,s/p,s/p,25.1
2022,7,9 ,4.7,13.2,9.4,9.3,36.6,61.7
2022,7,10 ,6.8,,s/p,0.6,7.4,69.1
2022,7,11 ,s/p,s/p,s/p,s/p,s/p,69.1
2022,7,12 ,s/p,s/p,s/p,s/p,s/p,69.1
2022,7,13 ,s/p,2.8,7.3,12.1,22.2,91.3
2022,7,14 ,s/p,4.6,s/p,0.3,4.9,96.2
2022,7,15 ,1.2,0.9,1.2,s/p,3.3,99.5
2022,7,16 ,s/p,s/p,s/p,s/p,s/p,99.5
2022,7,17 ,s/p,s/p,s/p,s/p,s/p,99.5
2022,7,18 ,s/p,s/p,s/p,s/p,s/p,99.5
2022,7,19 ,s/p,s/p,0.3,s/p,0.3,99.8
2022,7,20 ,s/p,0.3,s/p,s/p,0.3,100.1
2022,7,21 ,,s/p,s/p,0.3,0.3,100.4
2022,7,22 ,s/p,s/p,s/p,0.3,0.3,100.7
2022,7,23 ,s/p,s/p,s/p,0.3,0.3,101.0
2022,7,24 ,,s/p,s/p,0.3,0.3,101.3
2022,7,25 ,s/p,s/p,s/p,0.3,0.3,101.6
2022,7,26 ,s/p,s/p,s/p,s/p,s/p,101.6
2022,7,27 ,s/p,s/p,s/p,0.3,0.3,101.9
2022,7,28 ,s/p,s/p,s/p,0.3,0.3,102.2
2022,7,29 ,s/p,s/p,s/p,0.3,0.3,102.5
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,102.5
2022,7,31 ,s/p,s/p,s/p,s/p,s/p,102.5
