Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1972,8,1 ,,,,,s/p,s/p
1972,8,2 ,,,,,s/p,s/p
1972,8,3 ,,,,,s/p,s/p
1972,8,4 ,,,,,s/p,s/p
1972,8,5 ,,,,,s/p,s/p
1972,8,6 ,,,,,s/p,s/p
1972,8,7 ,,,,,s/p,s/p
1972,8,8 ,,,,,s/p,s/p
1972,8,9 ,,,,,s/p,s/p
1972,8,10 ,,,,,s/p,s/p
1972,8,11 ,,,,,s/p,s/p
1972,8,12 ,,,,,43.2,43.2
1972,8,13 ,,,,,s/p,43.2
1972,8,14 ,,,,,s/p,43.2
1972,8,15 ,,,,,s/p,43.2
1972,8,16 ,,,,,61.3,104.5
1972,8,17 ,,,,,s/p,104.5
1972,8,18 ,,,,,6.5,111.0
1972,8,19 ,,,,,21.4,132.4
1972,8,20 ,,,,,s/p,132.4
1972,8,21 ,,,,,s/p,132.4
1972,8,22 ,,,,,s/p,132.4
1972,8,23 ,,,,,s/p,132.4
1972,8,24 ,,,,,10.9,143.3
1972,8,25 ,,,,,31.6,174.9
1972,8,26 ,,,,,s/p,174.9
1972,8,27 ,,,,,s/p,174.9
1972,8,28 ,,,,,s/p,174.9
1972,8,29 ,,,,,s/p,174.9
1972,8,30 ,,,,,s/p,174.9
1972,8,31 ,,,,,s/p,174.9
