Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1980,7,1,0.0,6.0,3.0,3.3,13
1980,7,2,-4.0,2.6,-0.7,-0.1,13
1980,7,3,-1.0,5.0,2.0,2.4,13
1980,7,4,0.6,7.2,3.9,4.9,13
1980,7,5,3.0,7.2,5.1,5.3,13
1980,7,6,3.2,8.6,5.9,5.2,13
1980,7,7,3.4,7.0,5.2,5.2,13
1980,7,8,2.0,8.3,5.2,6.2,13
1980,7,9,6.4,10.0,8.2,8.5,13
1980,7,10,7.9,9.7,8.8,8.3,13
1980,7,11,6.6,9.1,7.9,7.5,13
1980,7,12,5.0,5.2,5.1,4.7,13
1980,7,13,-4.0,3.2,-0.4,0.9,13
1980,7,14,-0.2,4.3,2.1,2.5,13
1980,7,15,2.4,8.6,5.5,6.6,13
1980,7,16,4.6,9.1,6.9,6.7,13
1980,7,17,5.8,8.5,7.2,7.2,13
1980,7,18,6.0,10.3,8.2,8.1,13
1980,7,19,5.8,9.7,7.8,7.6,13
1980,7,20,2.2,5.6,3.9,4.7,13
1980,7,21,4.0,8.4,6.2,6.7,13
1980,7,22,3.8,5.2,4.5,4.6,13
1980,7,23,3.2,7.8,5.5,5.0,13
1980,7,24,3.0,7.8,5.4,5.3,13
1980,7,25,3.8,5.2,4.5,4.6,13
1980,7,26,2.0,6.8,4.4,4.8,13
1980,7,27,1.0,7.0,4.0,4.0,13
1980,7,28,-1.4,6.0,2.3,2.5,13
1980,7,29,-6.4,4.5,-1.0,0.5,13
1980,7,30,-2.5,3.0,0.3,1.5,13
1980,7,31,1.2,6.0,3.6,3.4,13
