Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,1,1 ,s/p,s/p,s/p,14.3,14.3,14.3
2022,1,2 ,21.1,0.1,,s/p,21.2,35.5
2022,1,3 ,4.0,5.0,,2.5,11.5,47.0
2022,1,4 ,s/p,s/p,,s/p,s/p,47.0
2022,1,5 ,s/p,s/p,,s/p,s/p,47.0
2022,1,6 ,s/p,s/p,,s/p,s/p,47.0
2022,1,7 ,s/p,s/p,,s/p,s/p,47.0
2022,1,8 ,s/p,s/p,s/p,s/p,s/p,47.0
2022,1,9 ,s/p,s/p,,s/p,s/p,47.0
2022,1,10 ,s/p,s/p,,s/p,s/p,47.0
2022,1,11 ,s/p,s/p,,s/p,s/p,47.0
2022,1,12 ,s/p,s/p,,s/p,s/p,47.0
2022,1,13 ,s/p,s/p,,s/p,s/p,47.0
2022,1,14 ,s/p,s/p,,s/p,s/p,47.0
2022,1,15 ,s/p,s/p,s/p,s/p,s/p,47.0
2022,1,16 ,s/p,1.0,,s/p,1.0,48.0
2022,1,17 ,s/p,0.1,s/p,s/p,0.1,48.1
2022,1,18 ,s/p,s/p,,s/p,s/p,48.1
2022,1,19 ,s/p,s/p,,s/p,s/p,48.1
2022,1,20 ,s/p,s/p,,s/p,s/p,48.1
2022,1,21 ,s/p,s/p,,s/p,s/p,48.1
2022,1,22 ,12.2,0.4,s/p,s/p,12.6,60.7
2022,1,23 ,s/p,s/p,,s/p,s/p,60.7
2022,1,24 ,s/p,s/p,,s/p,s/p,60.7
2022,1,25 ,s/p,s/p,,s/p,s/p,60.7
2022,1,26 ,s/p,s/p,s/p,s/p,s/p,60.7
2022,1,27 ,s/p,s/p,,s/p,s/p,60.7
2022,1,28 ,s/p,s/p,,s/p,s/p,60.7
2022,1,29 ,s/p,s/p,s/p,s/p,s/p,60.7
2022,1,30 ,0.2,s/p,,s/p,0.2,60.9
2022,1,31 ,s/p,s/p,,s/p,s/p,60.9
