Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1982,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,3 ,s/p,s/p,0.0,0.0,0.0,0.0
1982,5,4 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,5 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,6 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,7 ,s/p,s/p,s/p,s/p,s/p,s/p
1982,5,8 ,5.8,22.4,12.0,s/p,40.2,40.2
1982,5,9 ,0.0,0.0,0.1,7.7,7.8,48.0
1982,5,10 ,0.8,0.0,0.0,8.0,8.8,56.8
1982,5,11 ,s/p,s/p,s/p,s/p,s/p,56.8
1982,5,12 ,23.1,17.0,s/p,s/p,40.1,96.9
1982,5,13 ,s/p,s/p,s/p,s/p,s/p,96.9
1982,5,14 ,s/p,s/p,s/p,s/p,s/p,96.9
1982,5,15 ,s/p,s/p,s/p,s/p,s/p,96.9
1982,5,16 ,0.0,1.7,0.0,2.7,4.4,101.3
1982,5,17 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,18 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,19 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,20 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,21 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,22 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,23 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,24 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,25 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,26 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,27 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,28 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,29 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,30 ,s/p,s/p,s/p,s/p,s/p,101.3
1982,5,31 ,s/p,s/p,s/p,s/p,s/p,101.3
