Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1970,12,1 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,2 ,0.0,0.0,s/p,s/p,0.0,0.0
1970,12,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,4 ,s/p,s/p,0.0,0.0,0.0,0.0
1970,12,5 ,0.0,0.0,0.0,s/p,0.0,0.0
1970,12,6 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,7 ,0.0,s/p,s/p,0.0,0.0,0.0
1970,12,8 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,9 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,10 ,0.0,0.0,s/p,0.0,0.0,0.0
1970,12,11 ,s/p,0.0,0.0,0.0,0.0,0.0
1970,12,12 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,13 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,14 ,s/p,s/p,0.0,s/p,0.0,0.0
1970,12,15 ,0.0,s/p,0.0,0.0,0.0,0.0
1970,12,16 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,17 ,0.0,0.0,s/p,s/p,0.0,0.0
1970,12,18 ,s/p,0.0,s/p,s/p,0.0,0.0
1970,12,19 ,s/p,s/p,0.0,0.0,0.0,0.0
1970,12,20 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,21 ,0.0,0.0,0.0,0.0,0.0,0.0
1970,12,22 ,0.0,0.0,0.0,s/p,0.0,0.0
1970,12,23 ,,s/p,s/p,s/p,s/p,s/p
1970,12,24 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,25 ,,s/p,s/p,0.0,0.0,0.0
1970,12,26 ,0.0,0.0,0.0,s/p,0.0,0.0
1970,12,27 ,0.0,0.0,s/p,s/p,0.0,0.0
1970,12,28 ,s/p,s/p,s/p,s/p,s/p,s/p
1970,12,29 ,0.0,s/p,s/p,s/p,0.0,0.0
1970,12,30 ,0.0,s/p,s/p,0.0,0.0,0.0
1970,12,31 ,0.0,0.0,s/p,s/p,0.0,0.0
