Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,2,1 ,s/p,s/p,,s/p,s/p,s/p
2022,2,2 ,s/p,s/p,,0.1,0.1,0.1
2022,2,3 ,1.5,2.3,,s/p,3.8,3.9
2022,2,4 ,s/p,s/p,,s/p,s/p,3.9
2022,2,5 ,s/p,s/p,s/p,s/p,s/p,3.9
2022,2,6 ,s/p,s/p,,s/p,s/p,3.9
2022,2,7 ,s/p,s/p,,s/p,s/p,3.9
2022,2,8 ,s/p,s/p,,s/p,s/p,3.9
2022,2,9 ,s/p,s/p,,s/p,s/p,3.9
2022,2,10 ,s/p,s/p,,s/p,s/p,3.9
2022,2,11 ,s/p,s/p,,s/p,s/p,3.9
2022,2,12 ,s/p,s/p,s/p,s/p,s/p,3.9
2022,2,13 ,s/p,s/p,,0.2,0.2,4.1
2022,2,14 ,s/p,s/p,,s/p,s/p,4.1
2022,2,15 ,s/p,s/p,,s/p,s/p,4.1
2022,2,16 ,s/p,s/p,,s/p,s/p,4.1
2022,2,17 ,s/p,s/p,,s/p,s/p,4.1
2022,2,18 ,s/p,s/p,,s/p,s/p,4.1
2022,2,19 ,1.0,0.5,1.9,0.1,3.5,7.6
2022,2,20 ,s/p,s/p,,s/p,s/p,7.6
2022,2,21 ,s/p,s/p,,s/p,s/p,7.6
2022,2,22 ,s/p,s/p,,s/p,s/p,7.6
2022,2,23 ,s/p,s/p,,s/p,s/p,7.6
2022,2,24 ,s/p,s/p,,s/p,s/p,7.6
2022,2,25 ,s/p,9.2,,0.6,9.8,17.4
2022,2,26 ,0.3,0.9,3.3,7.5,12.0,29.4
2022,2,27 ,s/p,0.3,,s/p,0.3,29.7
2022,2,28 ,s/p,0.2,,,0.2,29.9
