Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,6,1 ,0.1,s/p,s/p,s/p,0.1,0.1
2022,6,2 ,s/p,s/p,,s/p,s/p,0.1
2022,6,3 ,s/p,s/p,s/p,s/p,s/p,0.1
2022,6,4 ,s/p,s/p,s/p,s/p,s/p,0.1
2022,6,5 ,s/p,3.0,9.5,s/p,12.5,12.6
2022,6,6 ,0.1,s/p,s/p,s/p,0.1,12.7
2022,6,7 ,s/p,0.1,3.5,15.0,18.6,31.3
2022,6,8 ,13.9,2.2,2.1,s/p,18.2,49.5
2022,6,9 ,s/p,s/p,s/p,s/p,s/p,49.5
2022,6,10 ,s/p,s/p,s/p,s/p,s/p,49.5
2022,6,11 ,s/p,s/p,s/p,s/p,s/p,49.5
2022,6,12 ,s/p,s/p,0.1,1.7,1.8,51.3
2022,6,13 ,1.2,11.4,0.4,0.1,13.1,64.4
2022,6,14 ,s/p,,s/p,0.1,0.1,64.5
2022,6,15 ,s/p,s/p,s/p,s/p,s/p,64.5
2022,6,16 ,7.4,0.8,s/p,s/p,8.2,72.7
2022,6,17 ,s/p,s/p,s/p,s/p,s/p,72.7
2022,6,18 ,0.2,s/p,s/p,s/p,0.2,72.9
2022,6,19 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,20 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,21 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,22 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,23 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,24 ,s/p,s/p,s/p,s/p,s/p,72.9
2022,6,25 ,,,,,,
2022,6,26 ,,,,,,
2022,6,27 ,,,,,,
2022,6,28 ,,,,,,
2022,6,29 ,,,,,,
2022,6,30 ,,,,,,
