Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,5,1 ,,,,,s/p,s/p
2021,5,2 ,,,,,12.8,12.8
2021,5,3 ,,,,,s/p,12.8
2021,5,4 ,,,,,s/p,12.8
2021,5,5 ,,,,,s/p,12.8
2021,5,6 ,,,,,s/p,12.8
2021,5,7 ,,,,,s/p,12.8
2021,5,8 ,,,,,s/p,12.8
2021,5,9 ,,,,,s/p,12.8
2021,5,10 ,,,,,s/p,12.8
2021,5,11 ,,,,,s/p,12.8
2021,5,12 ,,,,,s/p,12.8
2021,5,13 ,,,,,s/p,12.8
2021,5,14 ,,,,,s/p,12.8
2021,5,15 ,,,,,s/p,12.8
2021,5,16 ,,,,,s/p,12.8
2021,5,17 ,,,,,s/p,12.8
2021,5,18 ,,,,,13.0,25.8
2021,5,19 ,,,,,16.3,42.1
2021,5,20 ,,,,,s/p,42.1
2021,5,21 ,,,,,s/p,42.1
2021,5,22 ,,,,,s/p,42.1
2021,5,23 ,,,,,s/p,42.1
2021,5,24 ,,,,,s/p,42.1
2021,5,25 ,,,,,s/p,42.1
2021,5,26 ,,,,,s/p,42.1
2021,5,27 ,,,,,s/p,42.1
2021,5,28 ,,,,,s/p,42.1
2021,5,29 ,,,,,s/p,42.1
2021,5,30 ,,,,,4.0,46.1
2021,5,31 ,,,,,s/p,46.1
