Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,2.0,s/p,3.0,2.0,7.0,7.0
2022,3,2 ,0.2,s/p,0.1,2.8,3.1,10.1
2022,3,3 ,s/p,s/p,s/p,0.0,0.0,10.1
2022,3,4 ,s/p,1.5,s/p,s/p,1.5,11.6
2022,3,5 ,6.0,s/p,4.0,5.0,15.0,26.6
2022,3,6 ,6.5,0.2,s/p,0.3,7.0,33.6
2022,3,7 ,s/p,6.7,2.3,16.2,25.2,58.8
2022,3,8 ,1.8,s/p,0.2,s/p,2.0,60.8
2022,3,9 ,s/p,s/p,0.2,2.0,2.2,63.0
2022,3,10 ,s/p,s/p,s/p,s/p,s/p,63.0
2022,3,11 ,s/p,s/p,s/p,s/p,s/p,63.0
2022,3,12 ,s/p,s/p,s/p,s/p,s/p,63.0
2022,3,13 ,s/p,s/p,s/p,0.3,0.3,63.3
2022,3,14 ,s/p,s/p,s/p,s/p,s/p,63.3
2022,3,15 ,s/p,0.6,s/p,s/p,0.6,63.9
2022,3,16 ,10.0,s/p,s/p,s/p,10.0,73.9
2022,3,17 ,s/p,s/p,s/p,s/p,s/p,73.9
2022,3,18 ,s/p,s/p,s/p,s/p,s/p,73.9
2022,3,19 ,s/p,s/p,s/p,5.5,5.5,79.4
2022,3,20 ,3.1,s/p,s/p,s/p,3.1,82.5
2022,3,21 ,s/p,s/p,0.2,0.0,0.2,82.7
2022,3,22 ,0.1,3.0,0.5,s/p,3.6,86.3
2022,3,23 ,s/p,s/p,s/p,s/p,s/p,86.3
2022,3,24 ,0.5,0.5,s/p,0.5,1.5,87.8
2022,3,25 ,s/p,s/p,s/p,0.1,0.1,87.9
2022,3,26 ,3.6,2.6,s/p,s/p,6.2,94.1
2022,3,27 ,s/p,0.3,6.5,s/p,6.8,100.9
2022,3,28 ,2.5,0.2,0.2,s/p,2.9,103.8
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,103.8
2022,3,30 ,s/p,s/p,s/p,s/p,s/p,103.8
2022,3,31 ,1.3,0.6,3.0,1.6,6.5,110.3
