Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,1.4,0.4,s/p,2.6,4.4,4.4
2022,7,2 ,23.6,4.4,0.2,0.8,29.0,33.4
2022,7,3 ,3.0,9.8,6.6,4.0,23.4,56.8
2022,7,4 ,6.2,9.2,11.8,0.8,28.0,84.8
2022,7,5 ,2.6,6.4,13.0,2.4,24.4,109.2
2022,7,6 ,1.0,s/p,0.8,0.8,2.6,111.8
2022,7,7 ,0.2,s/p,s/p,s/p,0.2,112.0
2022,7,8 ,s/p,1.0,9.4,3.0,13.4,125.4
2022,7,9 ,5.6,3.4,2.2,2.0,13.2,138.6
2022,7,10 ,0.8,5.0,0.6,0.2,6.6,145.2
2022,7,11 ,s/p,2.6,15.4,8.8,26.8,172.0
2022,7,12 ,1.4,,0.4,0.6,2.4,174.4
2022,7,13 ,s/p,1.6,s/p,s/p,1.6,176.0
2022,7,14 ,0.2,s/p,s/p,s/p,0.2,176.2
2022,7,15 ,s/p,s/p,s/p,s/p,s/p,176.2
2022,7,16 ,s/p,2.0,12.4,4.2,18.6,194.8
2022,7,17 ,3.0,1.0,s/p,s/p,4.0,198.8
2022,7,18 ,s/p,s/p,s/p,s/p,s/p,198.8
2022,7,19 ,s/p,0.4,2.8,5.8,9.0,207.8
2022,7,20 ,8.6,0.2,s/p,s/p,8.8,216.6
2022,7,21 ,0.2,6.8,4.0,0.8,11.8,228.4
2022,7,22 ,1.0,5.0,4.4,0.2,10.6,239.0
2022,7,23 ,0.6,0.6,8.0,1.2,10.4,249.4
2022,7,24 ,1.4,s/p,s/p,1.2,2.6,252.0
2022,7,25 ,0.2,s/p,2.2,1.2,3.6,255.6
2022,7,26 ,5.6,0.2,1.2,s/p,7.0,262.6
2022,7,27 ,s/p,s/p,s/p,s/p,s/p,262.6
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,262.6
2022,7,29 ,s/p,s/p,s/p,0.2,0.2,262.8
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,262.8
2022,7,31 ,s/p,s/p,s/p,s/p,s/p,262.8
