Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1966.0,4.0,1.0,8.6,21.5,15.1,15.1,7.0
1966.0,4.0,2.0,11.9,16.2,14.1,13.6,7.0
1966.0,4.0,3.0,11.0,13.8,12.4,12.8,7.0
1966.0,4.0,4.0,11.0,16.7,13.9,13.6,7.0
1966.0,4.0,5.0,9.9,20.2,15.1,14.5,7.0
1966.0,4.0,6.0,9.1,14.8,12.0,12.1,7.0
1966.0,4.0,7.0,4.2,16.7,10.5,10.7,7.0
1966.0,4.0,8.0,3.9,17.9,10.9,11.7,7.0
1966.0,4.0,9.0,11.5,16.0,13.8,13.4,7.0
1966.0,4.0,10.0,10.8,15.8,13.3,12.5,7.0
1966.0,4.0,11.0,9.4,15.6,12.5,12.4,7.0
1966.0,4.0,12.0,11.4,15.6,13.5,13.4,8.0
1966.0,4.0,13.0,10.7,13.6,12.2,12.5,7.0
1966.0,4.0,14.0,11.5,17.9,14.7,13.2,7.0
1966.0,4.0,15.0,8.4,14.8,11.6,10.9,7.0
1966.0,4.0,16.0,8.2,14.9,11.5,10.9,7.0
1966.0,4.0,17.0,2.8,13.1,8.0,8.3,7.0
1966.0,4.0,18.0,1.2,11.6,6.4,7.0,7.0
1966.0,4.0,19.0,-1.2,17.2,8.0,8.4,7.0
1966.0,4.0,20.0,0.8,16.4,8.6,8.4,7.0
1966.0,4.0,21.0,6.8,14.3,10.6,11.6,7.0
1966.0,4.0,22.0,10.6,18.8,14.7,13.8,7.0
1966.0,4.0,23.0,6.9,21.1,14.0,13.5,8.0
1966.0,4.0,24.0,9.2,17.6,13.4,13.4,7.0
1966.0,4.0,25.0,8.4,19.2,13.8,11.8,7.0
1966.0,4.0,26.0,10.5,14.8,12.7,11.9,8.0
1966.0,4.0,27.0,8.8,16.3,12.5,12.2,7.0
1966.0,4.0,28.0,3.9,17.2,10.6,10.2,7.0
1966.0,4.0,29.0,9.9,16.6,13.3,12.5,7.0
1966.0,4.0,30.0,12.6,16.8,14.7,13.3,8.0
