Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1983.0,12.0,1.0,6.2,19.0,12.9,12.9,24.0
1983.0,12.0,2.0,7.0,19.9,13.8,13.8,24.0
1983.0,12.0,3.0,10.2,21.0,14.6,14.6,24.0
1983.0,12.0,4.0,7.7,18.0,13.8,13.8,24.0
1983.0,12.0,5.0,11.0,21.6,15.9,15.9,24.0
1983.0,12.0,6.0,9.9,21.6,15.5,15.5,24.0
1983.0,12.0,7.0,12.0,21.8,16.1,16.1,24.0
1983.0,12.0,8.0,12.1,21.8,16.8,16.8,24.0
1983.0,12.0,9.0,12.0,24.2,17.7,17.7,24.0
1983.0,12.0,10.0,13.0,22.3,17.5,17.5,24.0
1983.0,12.0,11.0,12.3,23.8,17.0,17.0,24.0
1983.0,12.0,12.0,13.0,21.4,16.8,16.8,24.0
1983.0,12.0,13.0,9.4,22.0,15.9,15.9,24.0
1983.0,12.0,14.0,7.2,21.4,15.7,15.7,24.0
1983.0,12.0,15.0,8.9,20.4,14.7,14.7,24.0
1983.0,12.0,16.0,10.1,21.2,15.4,15.4,24.0
1983.0,12.0,17.0,9.3,19.2,14.3,14.3,24.0
1983.0,12.0,18.0,10.0,19.8,14.4,14.4,24.0
1983.0,12.0,19.0,9.0,21.2,14.8,14.8,24.0
1983.0,12.0,20.0,12.9,18.8,15.4,15.4,24.0
1983.0,12.0,21.0,6.8,21.8,14.6,14.6,24.0
1983.0,12.0,22.0,12.8,17.5,14.7,14.7,24.0
1983.0,12.0,23.0,7.2,18.8,13.0,13.0,24.0
1983.0,12.0,24.0,7.9,24.0,15.2,15.2,24.0
1983.0,12.0,25.0,14.4,24.6,18.9,18.9,24.0
1983.0,12.0,26.0,14.1,21.2,17.0,17.0,24.0
1983.0,12.0,27.0,8.8,20.4,14.4,14.4,24.0
1983.0,12.0,28.0,5.4,21.2,14.3,14.3,24.0
1983.0,12.0,29.0,6.3,22.2,14.9,14.9,24.0
1983.0,12.0,30.0,10.2,19.6,14.8,14.8,24.0
1983.0,12.0,31.0,5.2,19.4,13.4,13.4,24.0
