Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,6,1 ,0.3,1.5,s/p,0.4,2.2,2.2
2021,6,2 ,s/p,s/p,s/p,0.2,0.2,2.4
2021,6,3 ,s/p,s/p,s/p,s/p,s/p,2.4
2021,6,4 ,s/p,s/p,s/p,s/p,s/p,2.4
2021,6,5 ,s/p,s/p,s/p,s/p,s/p,2.4
2021,6,6 ,s/p,s/p,0.8,2.9,3.7,6.1
2021,6,7 ,s/p,s/p,s/p,s/p,s/p,6.1
2021,6,8 ,s/p,s/p,0.1,s/p,0.1,6.2
2021,6,9 ,5.2,s/p,0.2,s/p,5.4,11.6
2021,6,10 ,s/p,s/p,0.1,s/p,0.1,11.7
2021,6,11 ,s/p,s/p,s/p,0.3,0.3,12.0
2021,6,12 ,s/p,s/p,s/p,0.3,0.3,12.3
2021,6,13 ,s/p,s/p,s/p,s/p,s/p,12.3
2021,6,14 ,s/p,s/p,s/p,0.3,0.3,12.6
2021,6,15 ,s/p,s/p,0.4,0.1,0.5,13.1
2021,6,16 ,s/p,s/p,s/p,0.3,0.3,13.4
2021,6,17 ,s/p,s/p,s/p,s/p,s/p,13.4
2021,6,18 ,s/p,s/p,s/p,s/p,s/p,13.4
2021,6,19 ,s/p,s/p,s/p,0.3,0.3,13.7
2021,6,20 ,s/p,s/p,s/p,s/p,s/p,13.7
2021,6,21 ,s/p,s/p,s/p,s/p,s/p,13.7
2021,6,22 ,,s/p,s/p,1.4,1.4,15.1
2021,6,23 ,7.9,2.0,s/p,s/p,9.9,25.0
2021,6,24 ,s/p,s/p,1.1,9.4,10.5,35.5
2021,6,25 ,1.1,s/p,0.2,s/p,1.3,36.8
2021,6,26 ,s/p,s/p,s/p,s/p,s/p,36.8
2021,6,27 ,s/p,s/p,,,s/p,36.8
2021,6,28 ,0.6,s/p,s/p,s/p,0.6,37.4
2021,6,29 ,0.2,s/p,s/p,s/p,0.2,37.6
2021,6,30 ,s/p,s/p,s/p,0.1,0.1,37.7
