Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,6,1 ,,,,,,
2022,6,2 ,,,,,,
2022,6,3 ,,,,,,
2022,6,4 ,,,,,,
2022,6,5 ,,,,,,
2022,6,6 ,,s/p,s/p,s/p,s/p,s/p
2022,6,7 ,0.9,s/p,s/p,0.1,1.0,1.0
2022,6,8 ,s/p,s/p,s/p,s/p,s/p,1.0
2022,6,9 ,s/p,s/p,s/p,0.3,0.3,1.3
2022,6,10 ,s/p,s/p,0.3,s/p,0.3,1.6
2022,6,11 ,s/p,s/p,0.1,0.6,0.7,2.3
2022,6,12 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,13 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,14 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,15 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,16 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,17 ,s/p,s/p,s/p,s/p,s/p,2.3
2022,6,18 ,0.3,s/p,s/p,s/p,0.3,2.6
2022,6,19 ,s/p,s/p,s/p,0.3,0.3,2.9
2022,6,20 ,s/p,s/p,s/p,s/p,s/p,2.9
2022,6,21 ,s/p,s/p,s/p,s/p,s/p,2.9
2022,6,22 ,0.9,1.0,6.4,10.4,18.7,21.6
2022,6,23 ,1.5,9.7,6.2,s/p,17.4,39.0
2022,6,24 ,0.3,s/p,s/p,s/p,0.3,39.3
2022,6,25 ,s/p,s/p,s/p,0.3,0.3,39.6
2022,6,26 ,s/p,s/p,s/p,0.3,0.3,39.9
2022,6,27 ,s/p,0.3,s/p,0.3,0.6,40.5
2022,6,28 ,s/p,s/p,s/p,s/p,s/p,40.5
2022,6,29 ,s/p,3.4,s/p,0.3,3.7,44.2
2022,6,30 ,s/p,s/p,s/p,,s/p,44.2
