Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2012,2,1 ,,,,,s/p,s/p
2012,2,2 ,,,,,s/p,s/p
2012,2,3 ,,,,,9.5,9.5
2012,2,4 ,,,,,s/p,9.5
2012,2,5 ,,,,,s/p,9.5
2012,2,6 ,,,,,s/p,9.5
2012,2,7 ,,,,,s/p,9.5
2012,2,8 ,,,,,s/p,9.5
2012,2,9 ,,,,,s/p,9.5
2012,2,10 ,,,,,s/p,9.5
2012,2,11 ,,,,,s/p,9.5
2012,2,12 ,,,,,s/p,9.5
2012,2,13 ,,,,,s/p,9.5
2012,2,14 ,,,,,s/p,9.5
2012,2,15 ,,,,,s/p,9.5
2012,2,16 ,,,,,s/p,9.5
2012,2,17 ,,,,,50.9,60.4
2012,2,18 ,,,,,2.5,62.9
2012,2,19 ,,,,,s/p,62.9
2012,2,20 ,,,,,s/p,62.9
2012,2,21 ,,,,,5.3,68.2
2012,2,22 ,,,,,s/p,68.2
2012,2,23 ,,,,,s/p,68.2
2012,2,24 ,,,,,31.4,99.6
2012,2,25 ,,,,,s/p,99.6
2012,2,26 ,,,,,22.4,122.0
2012,2,27 ,,,,,11.7,133.7
2012,2,28 ,,,,,24.8,158.5
2012,2,29 ,,,,,s/p,158.5
