Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,3,1 ,,,,,s/p,s/p
2010,3,2 ,,,,,s/p,s/p
2010,3,3 ,,,,,s/p,s/p
2010,3,4 ,,,,,s/p,s/p
2010,3,5 ,,,,,s/p,s/p
2010,3,6 ,,,,,s/p,s/p
2010,3,7 ,,,,,s/p,s/p
2010,3,8 ,,,,,21.3,21.3
2010,3,9 ,,,,,s/p,21.3
2010,3,10 ,,,,,s/p,21.3
2010,3,11 ,,,,,s/p,21.3
2010,3,12 ,,,,,s/p,21.3
2010,3,13 ,,,,,s/p,21.3
2010,3,14 ,,,,,s/p,21.3
2010,3,15 ,,,,,1.8,23.1
2010,3,16 ,,,,,s/p,23.1
2010,3,17 ,,,,,s/p,23.1
2010,3,18 ,,,,,s/p,23.1
2010,3,19 ,,,,,s/p,23.1
2010,3,20 ,,,,,38.2,61.3
2010,3,21 ,,,,,4.5,65.8
2010,3,22 ,,,,,21.1,86.9
2010,3,23 ,,,,,s/p,86.9
2010,3,24 ,,,,,s/p,86.9
2010,3,25 ,,,,,s/p,86.9
2010,3,26 ,,,,,s/p,86.9
2010,3,27 ,,,,,s/p,86.9
2010,3,28 ,,,,,s/p,86.9
2010,3,29 ,,,,,s/p,86.9
2010,3,30 ,,,,,s/p,86.9
2010,3,31 ,,,,,19.6,106.5
