Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1977,3,1,6.6,.,.,13.4,13
1977,3,2,10.2,.,.,16.4,13
1977,3,3,12.9,.,.,16.5,13
1977,3,4,9.1,.,.,13.9,13
1977,3,5,10.5,.,.,14.8,13
1977,3,6,11.8,.,.,13.7,13
1977,3,7,9.8,.,.,13.2,13
1977,3,8,7.0,.,.,13.9,13
1977,3,9,9.8,.,.,14.1,13
1977,3,10,6.9,.,.,13.0,13
1977,3,11,10.1,.,.,14.3,13
1977,3,12,8.0,.,.,13.5,13
1977,3,13,8.6,.,.,15.7,13
1977,3,14,12.2,.,.,15.4,13
1977,3,15,14.7,.,.,17.3,13
1977,3,16,14.4,.,.,16.0,13
1977,3,17,12.1,.,.,16.0,13
1977,3,18,14.1,.,.,15.4,13
1977,3,19,9.7,.,.,13.9,13
1977,3,20,8.1,.,.,13.0,13
1977,3,21,9.2,.,.,12.6,13
1977,3,22,7.7,.,.,12.6,13
1977,3,23,9.2,.,.,14.3,13
1977,3,24,9.2,.,.,15.7,13
1977,3,25,9.2,.,.,16.4,13
1977,3,26,14.9,.,.,14.9,13
1977,3,27,9.4,.,.,12.1,13
1977,3,28,7.2,.,.,10.8,13
1977,3,29,4.6,.,.,10.1,13
1977,3,30,5.4,.,.,11.1,13
1977,3,31,6.2,.,.,12.3,13
