Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2016,12,1,11.1,17.4,14.3,15.9,10
2016,12,2,5.4,15.9,10.6,14.3,9
2016,12,3,6.2,22.8,14.5,15.8,3
2016,12,4,12.5,16.6,14.6,16.0,3
2016,12,5,9.1,16.7,12.9,13.7,10
2016,12,6,10.0,14.8,12.4,13.1,10
2016,12,7,11.0,21.0,16.0,14.6,10
2016,12,8,7.2,19.8,13.5,15.8,3
2016,12,9,12.7,16.9,14.8,14.9,9
2016,12,10,11.5,16.9,14.2,13.9,3
2016,12,11,11.4,.,.,14.8,3
2016,12,12,9.1,17.2,13.2,12.4,9
2016,12,13,7.9,14.2,11.0,12.1,10
2016,12,14,7.3,17.3,12.3,14.2,10
2016,12,15,14.0,24.0,19.0,19.5,9
2016,12,16,14.0,17.8,15.9,15.3,9
2016,12,17,6.1,18.3,12.2,14.7,3
2016,12,18,12.7,18.1,15.4,14.8,3
2016,12,19,12.9,17.3,15.1,15.9,10
2016,12,20,13.2,17.8,15.5,14.9,10
2016,12,21,8.4,16.9,12.6,14.1,10
2016,12,22,9.7,16.5,13.1,14.4,10
2016,12,23,11.8,17.7,14.8,15.5,9
2016,12,24,11.8,17.1,14.5,13.6,3
2016,12,25,9.9,16.6,13.3,13.8,3
2016,12,26,9.9,14.8,12.3,12.7,10
2016,12,27,11.4,20.3,15.8,16.2,10
2016,12,28,12.4,20.1,16.3,17.1,10
2016,12,29,10.3,20.2,15.3,18.1,10
2016,12,30,12.2,19.5,15.8,16.9,9
2016,12,31,9.7,17.3,13.5,14.9,3
