Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1987,11,1,13.2,.,16.1,16.1,8
1987,11,2,12.6,.,15.7,15.7,8
1987,11,3,11.4,.,14.1,14.1,8
1987,11,4,10.4,.,15.1,15.1,8
1987,11,5,11.0,.,14.6,14.6,8
1987,11,6,10.2,.,14.8,14.8,8
1987,11,7,11.8,.,14.9,14.9,8
1987,11,8,11.2,.,16.0,16.0,8
1987,11,9,11.6,.,17.0,17.0,8
1987,11,10,13.0,.,16.2,16.2,8
1987,11,11,11.8,.,15.2,15.2,8
1987,11,12,11.6,.,14.5,14.5,8
1987,11,13,12.0,.,14.2,14.2,8
1987,11,14,12.4,.,15.3,15.3,8
1987,11,15,9.8,.,15.8,15.8,8
1987,11,16,13.4,.,15.9,15.9,8
1987,11,17,10.2,.,15.7,15.7,8
1987,11,18,11.6,19.4,16.5,16.5,8
1987,11,19,12.2,20.7,16.9,16.9,8
1987,11,20,11.4,20.6,14.9,14.9,8
1987,11,21,13.0,22.2,15.2,15.2,8
1987,11,22,12.4,16.8,14.4,14.4,8
1987,11,23,11.8,17.2,15.1,15.1,8
1987,11,24,11.4,21.0,16.0,16.0,8
1987,11,25,12.8,21.0,16.5,16.5,8
1987,11,26,12.0,20.8,14.5,14.5,8
1987,11,27,12.2,21.8,15.0,15.0,8
1987,11,28,13.9,18.4,15.6,15.6,8
1987,11,29,13.2,19.6,15.7,15.7,8
1987,11,30,11.8,20.6,15.7,15.7,8
