Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,4,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,4,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,4,3 ,s/p,s/p,1.7,s/p,1.7,1.7
2020,4,4 ,s/p,s/p,,,s/p,1.7
2020,4,5 ,s/p,s/p,,s/p,s/p,1.7
2020,4,6 ,s/p,s/p,,s/p,s/p,1.7
2020,4,7 ,s/p,s/p,,s/p,s/p,1.7
2020,4,8 ,s/p,s/p,,s/p,s/p,1.7
2020,4,9 ,s/p,s/p,,0.2,0.2,1.9
2020,4,10 ,s/p,0.3,,s/p,0.3,2.2
2020,4,11 ,s/p,s/p,,,s/p,2.2
2020,4,12 ,s/p,s/p,,s/p,s/p,2.2
2020,4,13 ,s/p,s/p,,s/p,s/p,2.2
2020,4,14 ,s/p,s/p,,s/p,s/p,2.2
2020,4,15 ,0.8,6.3,,s/p,7.1,9.3
2020,4,16 ,s/p,s/p,,s/p,s/p,9.3
2020,4,17 ,s/p,14.9,,6.6,21.5,30.8
2020,4,18 ,0.1,s/p,,,0.1,30.9
2020,4,19 ,s/p,s/p,,s/p,s/p,30.9
2020,4,20 ,s/p,s/p,,s/p,s/p,30.9
2020,4,21 ,s/p,s/p,,s/p,s/p,30.9
2020,4,22 ,s/p,s/p,,6.3,6.3,37.2
2020,4,23 ,0.6,0.7,,0.1,1.4,38.6
2020,4,24 ,s/p,1.9,,8.3,10.2,48.8
2020,4,25 ,9.9,s/p,,,9.9,58.7
2020,4,26 ,18.3,0.9,,s/p,19.2,77.9
2020,4,27 ,s/p,s/p,,1.2,1.2,79.1
2020,4,28 ,2.4,s/p,,s/p,2.4,81.5
2020,4,29 ,s/p,s/p,,s/p,s/p,81.5
2020,4,30 ,s/p,s/p,,0.4,0.4,81.9
