Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,7,1 ,0.4,,s/p,s/p,0.4,0.4
2018,7,2 ,s/p,s/p,s/p,s/p,s/p,0.4
2018,7,3 ,s/p,0.7,1.6,2.2,4.5,4.9
2018,7,4 ,s/p,0.1,4.9,s/p,5.0,9.9
2018,7,5 ,0.2,0.3,,1.2,1.7,11.6
2018,7,6 ,2.0,4.3,0.1,s/p,6.4,18.0
2018,7,7 ,s/p,s/p,s/p,0.1,0.1,18.1
2018,7,8 ,s/p,s/p,s/p,s/p,s/p,18.1
2018,7,9 ,s/p,s/p,s/p,0.1,0.1,18.2
2018,7,10 ,s/p,s/p,s/p,s/p,s/p,18.2
2018,7,11 ,s/p,s/p,s/p,2.3,2.3,20.5
2018,7,12 ,4.1,5.1,1.7,0.7,11.6,32.1
2018,7,13 ,s/p,0.1,3.0,0.1,3.2,35.3
2018,7,14 ,0.3,1.4,1.7,4.4,7.8,43.1
2018,7,15 ,s/p,s/p,0.1,0.2,0.3,43.4
2018,7,16 ,s/p,s/p,s/p,s/p,s/p,43.4
2018,7,17 ,s/p,s/p,s/p,s/p,s/p,43.4
2018,7,18 ,0.1,s/p,s/p,s/p,0.1,43.5
2018,7,19 ,s/p,s/p,s/p,s/p,s/p,43.5
2018,7,20 ,s/p,s/p,s/p,1.0,1.0,44.5
2018,7,21 ,6.2,1.9,1.7,4.4,14.2,58.7
2018,7,22 ,0.1,s/p,s/p,s/p,0.1,58.8
2018,7,23 ,0.1,s/p,s/p,s/p,0.1,58.9
2018,7,24 ,0.1,s/p,s/p,s/p,0.1,59.0
2018,7,25 ,0.1,s/p,s/p,s/p,0.1,59.1
2018,7,26 ,0.1,s/p,s/p,0.1,0.2,59.3
2018,7,27 ,s/p,s/p,s/p,0.2,0.2,59.5
2018,7,28 ,s/p,s/p,s/p,s/p,s/p,59.5
2018,7,29 ,s/p,0.8,0.5,s/p,1.3,60.8
2018,7,30 ,0.1,s/p,s/p,s/p,0.1,60.9
2018,7,31 ,0.1,s/p,s/p,s/p,0.1,61.0
