Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,4,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,4,2 ,6.6,,,,6.6,6.6
2022,4,3 ,s/p,,s/p,,s/p,6.6
2022,4,4 ,s/p,,s/p,s/p,s/p,6.6
2022,4,5 ,,s/p,s/p,s/p,s/p,6.6
2022,4,6 ,s/p,1.2,2.0,s/p,3.2,9.8
2022,4,7 ,1.4,,,s/p,1.4,11.2
2022,4,8 ,s/p,s/p,s/p,s/p,s/p,11.2
2022,4,9 ,11.4,0.2,s/p,0.4,12.0,23.2
2022,4,10 ,4.0,0.4,s/p,s/p,4.4,27.6
2022,4,11 ,0.4,0.2,0.2,s/p,0.8,28.4
2022,4,12 ,0.2,,,s/p,0.2,28.6
2022,4,13 ,,,s/p,s/p,s/p,28.6
2022,4,14 ,s/p,s/p,s/p,s/p,s/p,28.6
2022,4,15 ,0.4,s/p,s/p,s/p,0.4,29.0
2022,4,16 ,s/p,s/p,,,s/p,29.0
2022,4,17 ,,,,,,
2022,4,18 ,,s/p,s/p,,s/p,29.0
2022,4,19 ,,3.0,s/p,0.2,3.2,32.2
2022,4,20 ,0.2,s/p,s/p,11.6,11.8,44.0
2022,4,21 ,23.2,s/p,5.0,0.2,28.4,72.4
2022,4,22 ,s/p,2.4,24.0,2.6,29.0,101.4
2022,4,23 ,0.6,,s/p,2.0,2.6,104.0
2022,4,24 ,,1.4,s/p,0.2,1.6,105.6
2022,4,25 ,2.4,10.4,31.2,2.6,46.6,152.2
2022,4,26 ,2.6,2.2,0.4,8.2,13.4,165.6
2022,4,27 ,0.8,0.4,1.6,0.2,3.0,168.6
2022,4,28 ,s/p,s/p,s/p,s/p,s/p,168.6
2022,4,29 ,s/p,s/p,s/p,s/p,s/p,168.6
2022,4,30 ,s/p,s/p,s/p,s/p,s/p,168.6
