Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,7,1 ,,,,,17.3,17.3
2019,7,2 ,,,,,8.0,25.3
2019,7,3 ,,,,,1.6,26.9
2019,7,4 ,,,,,s/p,26.9
2019,7,5 ,,,,,s/p,26.9
2019,7,6 ,,,,,s/p,26.9
2019,7,7 ,,,,,s/p,26.9
2019,7,8 ,,,,,5.7,32.6
2019,7,9 ,,,,,12.8,45.4
2019,7,10 ,,,,,s/p,45.4
2019,7,11 ,,,,,s/p,45.4
2019,7,12 ,,,,,10.0,55.4
2019,7,13 ,,,,,10.9,66.3
2019,7,14 ,,,,,10.0,76.3
2019,7,15 ,,,,,10.0,86.3
2019,7,16 ,,,,,30.2,116.5
2019,7,17 ,,,,,10.0,126.5
2019,7,18 ,,,,,20.4,146.9
2019,7,19 ,,,,,60.3,207.2
2019,7,20 ,,,,,24.0,231.2
2019,7,21 ,,,,,10.5,241.7
2019,7,22 ,,,,,s/p,241.7
2019,7,23 ,,,,,s/p,241.7
2019,7,24 ,,,,,s/p,241.7
2019,7,25 ,,,,,s/p,241.7
2019,7,26 ,,,,,s/p,241.7
2019,7,27 ,,,,,10.0,251.7
2019,7,28 ,,,,,8.5,260.2
2019,7,29 ,,,,,14.3,274.5
2019,7,30 ,,,,,22.7,297.2
2019,7,31 ,,,,,6.5,303.7
