Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2000,12,1,5.0,14.0,9.5,11.0,12
2000,12,2,5.2,12.8,9.0,11.1,12
2000,12,3,.,.,.,.,.
2000,12,4,5.2,15.0,10.1,12.7,11
2000,12,5,3.9,16.0,10.0,11.5,10
2000,12,6,4.0,12.8,8.4,9.5,10
2000,12,7,4.0,16.4,10.2,8.6,10
2000,12,8,4.0,10.6,7.3,7.3,8
2000,12,9,1.0,13.2,7.1,9.7,11
2000,12,10,.,.,.,.,.
2000,12,11,5.0,13.0,9.0,10.6,11
2000,12,12,3.2,13.2,8.2,9.3,11
2000,12,13,3.3,13.8,8.6,10.7,11
2000,12,14,6.0,13.6,9.8,9.7,11
2000,12,15,3.2,12.2,7.7,10.3,11
2000,12,16,4.0,10.4,7.2,9.4,11
2000,12,17,.,.,.,.,.
2000,12,18,6.4,12.2,9.3,9.4,11
2000,12,19,4.6,11.2,7.9,8.8,12
2000,12,20,5.0,13.2,9.1,12.1,10
2000,12,21,3.4,9.2,6.3,8.2,11
2000,12,22,2.4,10.0,6.2,7.5,11
2000,12,23,4.0,8.0,6.0,7.4,10
2000,12,24,.,.,.,.,.
2000,12,25,.,.,.,.,.
2000,12,26,4.4,12.6,8.5,10.0,11
2000,12,27,3.6,11.2,7.4,8.7,10
2000,12,28,3.4,10.2,6.8,8.6,12
2000,12,29,3.0,16.0,9.5,10.7,10
2000,12,30,10.0,18.8,14.4,16.2,11
2000,12,31,.,.,.,.,.
