Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2010,5,1,,29.0,,,
2010,5,2,,23.0,,,
2010,5,3,,31.0,,,
2010,5,4,,31.6,,,
2010,5,5,,29.0,,,
2010,5,6,,30.0,,,
2010,5,7,,30.6,,,
2010,5,8,,30.3,,,
2010,5,9,,32.8,,,
2010,5,10,,33.0,,,
2010,5,11,,31.0,,,
2010,5,12,,29.0,,,
2010,5,13,,32.0,,,
2010,5,14,,29.0,,,
2010,5,15,,25.0,,,
2010,5,16,,25.0,,,
2010,5,17,,27.8,,,
2010,5,18,,32.0,,,
2010,5,19,,30.0,,,
2010,5,20,,32.4,,,
2010,5,21,,31.0,,,
2010,5,22,,25.0,,,
2010,5,23,,21.2,,,
2010,5,24,,28.8,,,
2010,5,25,,22.0,,,
2010,5,26,,31.2,,,
2010,5,27,,34.8,,,
2010,5,28,,27.4,,,
2010,5,29,,29.0,,,
2010,5,30,,31.0,,,
2010,5,31,,30.1,,,
