Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1958,9,1,6.9,12.0,9.5,.,.
1958,9,2,9.8,10.8,10.3,.,.
1958,9,3,5.2,12.0,8.6,.,.
1958,9,4,6.7,12.8,9.8,.,.
1958,9,5,5.4,13.2,9.3,.,.
1958,9,6,6.6,14.4,10.5,.,.
1958,9,7,8.2,13.9,11.0,.,.
1958,9,8,8.2,13.0,10.6,.,.
1958,9,9,7.4,12.6,10.0,.,.
1958,9,10,7.7,13.4,10.5,.,.
1958,9,11,9.8,12.4,11.1,.,.
1958,9,12,9.0,14.0,11.5,.,.
1958,9,13,8.6,13.8,11.2,.,.
1958,9,14,8.6,12.0,10.3,.,.
1958,9,15,9.2,14.2,11.7,.,.
1958,9,16,9.3,13.5,11.4,.,.
1958,9,17,12.0,17.0,14.5,.,.
1958,9,18,10.0,18.0,14.0,.,.
1958,9,19,11.2,13.4,12.3,.,.
1958,9,20,11.2,16.0,13.6,.,.
1958,9,21,9.4,16.0,12.7,.,.
1958,9,22,9.8,15.0,12.4,.,.
1958,9,23,10.8,12.3,11.6,.,.
1958,9,24,10.0,17.0,13.5,.,.
1958,9,25,5.8,13.9,9.8,.,.
1958,9,26,8.0,19.0,13.5,.,.
1958,9,27,9.1,13.4,11.3,.,.
1958,9,28,9.0,15.0,12.0,.,.
1958,9,29,9.5,14.6,12.1,.,.
1958,9,30,8.0,13.2,10.6,.,.
