Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,s/p,0.1,,5.1,5.2,5.2
2020,6,2 ,0.0,s/p,,s/p,0.0,5.2
2020,6,3 ,s/p,s/p,,s/p,s/p,5.2
2020,6,4 ,s/p,s/p,,s/p,s/p,5.2
2020,6,5 ,0.0,s/p,,s/p,0.0,5.2
2020,6,6 ,1.7,2.3,,,4.0,9.2
2020,6,7 ,0.1,1.5,,3.9,5.5,14.7
2020,6,8 ,s/p,0.3,,2.9,3.2,17.9
2020,6,9 ,8.9,7.7,,s/p,16.6,34.5
2020,6,10 ,s/p,0.7,,11.3,12.0,46.5
2020,6,11 ,1.7,5.1,,1.6,8.4,54.9
2020,6,12 ,0.1,s/p,,0.1,0.2,55.1
2020,6,13 ,s/p,s/p,,0.9,0.9,56.0
2020,6,14 ,s/p,s/p,,s/p,s/p,56.0
2020,6,15 ,s/p,s/p,,0.2,0.2,56.2
2020,6,16 ,s/p,s/p,,0.1,0.1,56.3
2020,6,17 ,0.1,s/p,,4.1,4.2,60.5
2020,6,18 ,2.4,4.2,,11.5,18.1,78.6
2020,6,19 ,4.6,s/p,,8.6,13.2,91.8
2020,6,20 ,3.8,1.3,,s/p,5.1,96.9
2020,6,21 ,s/p,s/p,,1.3,1.3,98.2
2020,6,22 ,1.6,0.6,,3.6,5.8,104.0
2020,6,23 ,1.3,1.0,,s/p,2.3,106.3
2020,6,24 ,s/p,s/p,,0.5,0.5,106.8
2020,6,25 ,0.8,s/p,,s/p,0.8,107.6
2020,6,26 ,s/p,s/p,,s/p,s/p,107.6
2020,6,27 ,s/p,s/p,,s/p,s/p,107.6
2020,6,28 ,0.4,0.1,,0.5,1.0,108.6
2020,6,29 ,s/p,s/p,,s/p,s/p,108.6
2020,6,30 ,s/p,s/p,,0.9,0.9,109.5
