Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,5,1 ,s/p,s/p,,2.5,2.5,2.5
2020,5,2 ,0.8,0.2,,1.9,2.9,5.4
2020,5,3 ,1.5,3.8,,,5.3,10.7
2020,5,4 ,s/p,s/p,,s/p,s/p,10.7
2020,5,5 ,s/p,s/p,,s/p,s/p,10.7
2020,5,6 ,s/p,s/p,,s/p,s/p,10.7
2020,5,7 ,s/p,s/p,,0.1,0.1,10.8
2020,5,8 ,2.0,16.9,,7.2,26.1,36.9
2020,5,9 ,2.9,6.1,,9.3,18.3,55.2
2020,5,10 ,4.9,s/p,,0.3,5.2,60.4
2020,5,11 ,s/p,s/p,,0.7,0.7,61.1
2020,5,12 ,2.2,0.2,,s/p,2.4,63.5
2020,5,13 ,s/p,s/p,,2.3,2.3,65.8
2020,5,14 ,6.6,3.2,,6.6,16.4,82.2
2020,5,15 ,7.2,11.9,,19.9,39.0,121.2
2020,5,16 ,0.6,2.4,,1.4,4.4,125.6
2020,5,17 ,s/p,0.8,,12.3,13.1,138.7
2020,5,18 ,4.7,0.2,,s/p,4.9,143.6
2020,5,19 ,s/p,0.1,,s/p,0.1,143.7
2020,5,20 ,s/p,s/p,,,s/p,143.7
2020,5,21 ,,s/p,,s/p,s/p,143.7
2020,5,22 ,s/p,s/p,,s/p,s/p,143.7
2020,5,23 ,6.2,0.7,,5.2,12.1,155.8
2020,5,24 ,0.1,s/p,,s/p,0.1,155.9
2020,5,25 ,s/p,s/p,,2.4,2.4,158.3
2020,5,26 ,0.9,s/p,,s/p,0.9,159.2
2020,5,27 ,s/p,0.1,,0.1,0.2,159.4
2020,5,28 ,0.6,0.2,,2.3,3.1,162.5
2020,5,29 ,s/p,s/p,,s/p,s/p,162.5
2020,5,30 ,0.1,s/p,,s/p,0.1,162.6
2020,5,31 ,s/p,s/p,,s/p,s/p,162.6
