Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,8,1 ,0.2,s/p,s/p,0.2,0.4,0.4
2022,8,2 ,0.2,0.6,0.3,s/p,1.1,1.5
2022,8,3 ,s/p,0.2,s/p,s/p,0.2,1.7
2022,8,4 ,s/p,s/p,s/p,0.2,0.2,1.9
2022,8,5 ,s/p,s/p,s/p,s/p,s/p,1.9
2022,8,6 ,s/p,s/p,s/p,s/p,s/p,1.9
2022,8,7 ,s/p,s/p,s/p,s/p,s/p,1.9
2022,8,8 ,s/p,s/p,s/p,,s/p,1.9
2022,8,9 ,s/p,s/p,,s/p,s/p,1.9
2022,8,10 ,0.5,0.7,,s/p,1.2,3.1
2022,8,11 ,s/p,s/p,s/p,s/p,s/p,3.1
2022,8,12 ,s/p,s/p,s/p,s/p,s/p,3.1
2022,8,13 ,,s/p,0.6,s/p,0.6,3.7
2022,8,14 ,s/p,s/p,s/p,s/p,s/p,3.7
2022,8,15 ,s/p,s/p,s/p,s/p,s/p,3.7
2022,8,16 ,,s/p,s/p,s/p,s/p,3.7
2022,8,17 ,s/p,s/p,s/p,0.3,0.3,4.0
2022,8,18 ,s/p,s/p,,1.0,1.0,5.0
2022,8,19 ,0.2,0.4,,s/p,0.6,5.6
2022,8,20 ,s/p,s/p,s/p,s/p,s/p,5.6
2022,8,21 ,0.2,1.1,s/p,s/p,1.3,6.9
2022,8,22 ,s/p,s/p,s/p,s/p,s/p,6.9
2022,8,23 ,0.6,0.6,0.6,0.2,2.0,8.9
2022,8,24 ,s/p,s/p,,s/p,s/p,8.9
2022,8,25 ,2.4,2.0,1.0,s/p,5.4,14.3
2022,8,26 ,s/p,s/p,s/p,s/p,s/p,14.3
2022,8,27 ,0.0,1.7,1.8,0.7,4.2,18.5
2022,8,28 ,0.8,0.3,0.4,0.2,1.7,20.2
2022,8,29 ,2.2,s/p,,s/p,2.2,22.4
2022,8,30 ,0.2,s/p,s/p,s/p,0.2,22.6
2022,8,31 ,s/p,0.3,s/p,s/p,0.3,22.9
