Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1978.0,3.0,1.0,12.4,21.8,16.6,16.6,24.0
1978.0,3.0,2.0,7.0,21.4,13.7,13.7,24.0
1978.0,3.0,3.0,8.6,21.4,15.6,15.6,24.0
1978.0,3.0,4.0,6.0,23.5,13.8,13.8,24.0
1978.0,3.0,5.0,4.8,27.2,15.1,15.1,24.0
1978.0,3.0,6.0,6.0,29.8,17.4,17.4,24.0
1978.0,3.0,7.0,8.4,30.6,18.1,18.1,24.0
1978.0,3.0,8.0,10.0,23.0,15.5,15.5,24.0
1978.0,3.0,9.0,14.0,23.5,17.6,17.6,24.0
1978.0,3.0,10.0,11.7,18.8,15.5,15.5,24.0
1978.0,3.0,11.0,6.0,19.0,12.0,12.0,24.0
1978.0,3.0,12.0,3.5,21.2,12.3,12.3,24.0
1978.0,3.0,13.0,5.2,21.6,12.0,12.0,24.0
1978.0,3.0,14.0,4.8,21.2,12.4,12.4,24.0
1978.0,3.0,15.0,6.8,21.2,13.5,13.5,24.0
1978.0,3.0,16.0,10.0,19.4,14.3,14.3,24.0
1978.0,3.0,17.0,3.0,19.8,10.4,10.4,24.0
1978.0,3.0,18.0,2.1,19.4,10.7,10.7,24.0
1978.0,3.0,19.0,2.9,24.4,12.9,12.9,24.0
1978.0,3.0,20.0,4.8,27.0,14.6,14.6,24.0
1978.0,3.0,21.0,10.8,25.4,14.8,14.8,24.0
1978.0,3.0,22.0,11.0,24.8,15.6,15.6,24.0
1978.0,3.0,23.0,5.8,21.0,12.6,12.6,24.0
1978.0,3.0,24.0,1.9,20.2,10.1,10.1,24.0
1978.0,3.0,25.0,4.6,24.1,12.1,12.1,24.0
1978.0,3.0,26.0,8.2,19.7,12.9,12.9,24.0
1978.0,3.0,27.0,3.9,20.4,10.5,10.5,24.0
1978.0,3.0,28.0,8.9,21.4,13.7,13.7,24.0
1978.0,3.0,29.0,3.0,23.9,12.2,12.2,24.0
1978.0,3.0,30.0,8.1,19.3,13.3,13.3,24.0
1978.0,3.0,31.0,9.4,23.8,15.7,15.7,24.0
