Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,s/p,s/p,0.1,s/p,0.1,0.1
2022,7,2 ,0.1,s/p,s/p,s/p,0.1,0.2
2022,7,3 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,4 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,5 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,6 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,7 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,8 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,7,9 ,s/p,1.4,7.6,0.9,9.9,10.1
2022,7,10 ,s/p,16.6,16.5,0.1,33.2,43.3
2022,7,11 ,s/p,s/p,s/p,s/p,s/p,43.3
2022,7,12 ,s/p,s/p,s/p,s/p,s/p,43.3
2022,7,13 ,s/p,s/p,s/p,3.9,3.9,47.2
2022,7,14 ,7.6,16.3,29.1,17.5,70.5,117.7
2022,7,15 ,2.3,0.9,4.6,0.1,7.9,125.6
2022,7,16 ,s/p,s/p,s/p,s/p,s/p,125.6
2022,7,17 ,s/p,s/p,s/p,s/p,s/p,125.6
2022,7,18 ,s/p,s/p,s/p,s/p,s/p,125.6
2022,7,19 ,s/p,s/p,s/p,0.2,0.2,125.8
2022,7,20 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,21 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,22 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,23 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,24 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,25 ,s/p,s/p,s/p,s/p,s/p,125.8
2022,7,26 ,s/p,s/p,s/p,0.2,0.2,126.0
2022,7,27 ,s/p,s/p,s/p,s/p,s/p,126.0
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,126.0
2022,7,29 ,s/p,s/p,s/p,s/p,s/p,126.0
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,126.0
2022,7,31 ,s/p,s/p,s/p,0.1,0.1,126.1
