Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1972,9,1,10.8,13.6,12.2,12.3,3
1972,9,2,11.4,14.4,12.9,12.5,3
1972,9,3,10.6,16.4,13.5,13.1,3
1972,9,4,10.6,15.0,12.8,13.0,3
1972,9,5,11.1,15.4,13.3,13.2,3
1972,9,6,13.6,17.2,15.4,14.7,3
1972,9,7,13.8,17.0,15.4,14.9,3
1972,9,8,12.2,17.2,14.7,14.9,3
1972,9,9,11.0,17.9,14.4,14.4,3
1972,9,10,10.6,17.0,13.8,14.1,3
1972,9,11,9.7,16.6,13.2,13.5,3
1972,9,12,13.0,15.8,14.4,14.6,3
1972,9,13,14.0,16.4,15.2,15.2,3
1972,9,14,13.2,16.6,14.9,14.8,3
1972,9,15,13.0,15.1,14.1,13.9,3
1972,9,16,11.4,16.2,13.8,13.7,3
1972,9,17,11.2,15.0,13.1,13.2,3
1972,9,18,12.2,17.4,14.8,14.4,3
1972,9,19,10.8,17.8,14.3,14.4,3
1972,9,20,11.0,17.4,14.2,14.3,3
1972,9,21,12.4,14.6,13.5,13.6,3
1972,9,22,12.4,15.4,13.9,13.8,3
1972,9,23,13.1,15.6,14.4,14.0,3
1972,9,24,12.6,17.2,14.9,14.4,3
1972,9,25,13.0,16.7,14.9,14.7,3
1972,9,26,11.6,17.4,14.5,14.3,3
1972,9,27,10.8,17.9,14.3,13.8,3
1972,9,28,10.2,15.4,12.8,13.0,3
1972,9,29,12.4,13.8,13.1,13.2,3
1972,9,30,11.8,15.9,13.8,13.5,3
