Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1955,4,1,5.4,28.0,16.7,15.0,7
1955,4,2,6.6,26.2,15.4,15.4,8
1955,4,3,5.5,25.3,14.6,14.6,8
1955,4,4,7.0,20.4,14.4,14.4,8
1955,4,5,9.0,20.4,14.2,14.2,8
1955,4,6,10.8,15.0,11.9,11.9,8
1955,4,7,10.0,18.0,13.2,13.2,8
1955,4,8,5.5,21.2,11.2,11.2,8
1955,4,9,3.0,25.0,12.8,12.8,8
1955,4,10,3.9,28.2,14.1,14.1,8
1955,4,11,4.4,21.0,12.4,12.4,8
1955,4,12,5.7,18.0,10.7,10.7,8
1955,4,13,4.0,18.0,10.2,10.2,8
1955,4,14,5.7,20.0,11.8,11.8,8
1955,4,15,-0.6,17.0,8.2,8.2,8
1955,4,16,5.0,21.0,12.1,12.1,8
1955,4,17,1.3,22.6,11.1,11.1,8
1955,4,18,2.2,21.8,12.0,8.2,6
1955,4,19,2.5,25.5,14.0,.,.
1955,4,20,2.5,25.0,13.8,23.8,2
1955,4,21,3.5,25.0,13.4,13.4,8
1955,4,22,4.8,24.1,13.4,13.4,8
1955,4,23,3.2,21.5,11.6,11.6,8
1955,4,24,3.5,20.5,11.3,11.3,8
1955,4,25,4.0,20.0,11.9,11.9,8
1955,4,26,6.0,20.0,9.9,9.9,8
1955,4,27,2.8,24.5,11.6,11.6,8
1955,4,28,5.6,25.0,13.9,13.9,8
1955,4,29,4.5,24.2,13.2,13.2,8
1955,4,30,6.4,19.5,12.1,12.1,8
