Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,0.1,0.1,s/p,2.5,2.7,2.7
2020,6,2 ,0.3,s/p,s/p,0.3,0.6,3.3
2020,6,3 ,s/p,6.8,3.4,10.2,20.4,23.7
2020,6,4 ,s/p,s/p,s/p,s/p,s/p,23.7
2020,6,5 ,s/p,0.2,0.3,0.2,0.7,24.4
2020,6,6 ,0.2,0.7,s/p,3.9,4.8,29.2
2020,6,7 ,1.7,0.6,1.9,4.2,8.4,37.6
2020,6,8 ,6.0,7.0,1.0,10.6,24.6,62.2
2020,6,9 ,3.8,2.6,0.9,7.7,15.0,77.2
2020,6,10 ,s/p,s/p,s/p,s/p,s/p,77.2
2020,6,11 ,s/p,s/p,s/p,s/p,s/p,77.2
2020,6,12 ,s/p,s/p,s/p,s/p,s/p,77.2
2020,6,13 ,s/p,s/p,s/p,s/p,s/p,77.2
2020,6,14 ,0.9,s/p,s/p,0.9,1.8,79.0
2020,6,15 ,s/p,s/p,s/p,s/p,s/p,79.0
2020,6,16 ,0.1,s/p,s/p,s/p,0.1,79.1
2020,6,17 ,s/p,s/p,s/p,s/p,s/p,79.1
2020,6,18 ,s/p,s/p,s/p,s/p,s/p,79.1
2020,6,19 ,0.6,0.1,s/p,s/p,0.7,79.8
2020,6,20 ,s/p,s/p,s/p,s/p,s/p,79.8
2020,6,21 ,s/p,s/p,s/p,s/p,s/p,79.8
2020,6,22 ,2.0,s/p,s/p,10.0,12.0,91.8
2020,6,23 ,12.5,8.7,s/p,14.0,35.2,127.0
2020,6,24 ,3.8,7.4,1.1,10.3,22.6,149.6
2020,6,25 ,0.5,0.8,s/p,1.3,2.6,152.2
2020,6,26 ,s/p,s/p,s/p,s/p,s/p,152.2
2020,6,27 ,s/p,s/p,s/p,s/p,s/p,152.2
2020,6,28 ,s/p,s/p,s/p,s/p,s/p,152.2
2020,6,29 ,s/p,s/p,s/p,s/p,s/p,152.2
2020,6,30 ,s/p,s/p,s/p,s/p,s/p,152.2
