Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,7,1 ,8.9,s/p,s/p,0.2,9.1,9.1
2021,7,2 ,s/p,s/p,s/p,s/p,s/p,9.1
2021,7,3 ,s/p,s/p,0.1,0.1,0.2,9.3
2021,7,4 ,s/p,s/p,0.1,s/p,0.1,9.4
2021,7,5 ,s/p,s/p,s/p,s/p,s/p,9.4
2021,7,6 ,0.6,3.3,s/p,s/p,3.9,13.3
2021,7,7 ,1.1,2.7,s/p,1.6,5.4,18.7
2021,7,8 ,7.1,12.8,1.7,0.1,21.7,40.4
2021,7,9 ,6.0,0.4,s/p,0.2,6.6,47.0
2021,7,10 ,s/p,s/p,s/p,s/p,s/p,47.0
2021,7,11 ,s/p,s/p,s/p,0.1,0.1,47.1
2021,7,12 ,s/p,s/p,0.1,0.1,0.2,47.3
2021,7,13 ,0.1,s/p,s/p,0.2,0.3,47.6
2021,7,14 ,s/p,0.6,s/p,0.3,0.9,48.5
2021,7,15 ,0.1,1.2,4.0,0.7,6.0,54.5
2021,7,16 ,1.7,1.4,0.1,0.1,3.3,57.8
2021,7,17 ,s/p,s/p,s/p,s/p,s/p,57.8
2021,7,18 ,s/p,s/p,s/p,0.1,0.1,57.9
2021,7,19 ,s/p,0.1,0.1,0.1,0.3,58.2
2021,7,20 ,s/p,s/p,0.1,0.2,0.3,58.5
2021,7,21 ,s/p,s/p,s/p,s/p,s/p,58.5
2021,7,22 ,s/p,s/p,0.1,0.1,0.2,58.7
2021,7,23 ,s/p,s/p,s/p,s/p,s/p,58.7
2021,7,24 ,s/p,s/p,1.7,5.8,7.5,66.2
2021,7,25 ,1.3,s/p,s/p,s/p,1.3,67.5
2021,7,26 ,s/p,s/p,s/p,s/p,s/p,67.5
2021,7,27 ,s/p,s/p,s/p,s/p,s/p,67.5
2021,7,28 ,s/p,s/p,s/p,s/p,s/p,67.5
2021,7,29 ,s/p,s/p,s/p,0.2,0.2,67.7
2021,7,30 ,4.6,2.3,s/p,s/p,6.9,74.6
2021,7,31 ,s/p,s/p,s/p,s/p,s/p,74.6
