Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,6.8,s/p,0.8,s/p,7.6,7.6
2022,7,2 ,6.4,4.7,0.5,0.3,11.9,19.5
2022,7,3 ,0.1,1.9,10.4,s/p,12.4,31.9
2022,7,4 ,2.4,1.1,7.5,5.1,16.1,48.0
2022,7,5 ,0.8,s/p,5.7,1.0,7.5,55.5
2022,7,6 ,1.5,2.1,s/p,1.3,4.9,60.4
2022,7,7 ,s/p,s/p,s/p,s/p,s/p,60.4
2022,7,8 ,s/p,s/p,0.8,8.0,8.8,69.2
2022,7,9 ,18.0,6.4,6.6,0.1,31.1,100.3
2022,7,10 ,3.1,2.7,7.0,0.7,13.5,113.8
2022,7,11 ,1.4,0.7,14.3,16.6,33.0,146.8
2022,7,12 ,2.4,1.1,1.2,2.9,7.6,154.4
2022,7,13 ,0.1,s/p,s/p,s/p,0.1,154.5
2022,7,14 ,s/p,s/p,s/p,s/p,s/p,154.5
2022,7,15 ,s/p,s/p,s/p,s/p,s/p,154.5
2022,7,16 ,s/p,3.7,6.1,,9.8,164.3
2022,7,17 ,,2.2,0.6,s/p,2.8,167.1
2022,7,18 ,0.1,s/p,s/p,s/p,0.1,167.2
2022,7,19 ,s/p,s/p,0.1,0.6,0.7,167.9
2022,7,20 ,0.3,8.1,0.2,s/p,8.6,176.5
2022,7,21 ,s/p,4.4,4.3,3.7,12.4,188.9
2022,7,22 ,1.5,s/p,6.6,8.7,16.8,205.7
2022,7,23 ,0.3,s/p,0.1,,0.4,206.1
2022,7,24 ,,6.0,1.3,s/p,7.3,213.4
2022,7,25 ,s/p,8.8,1.3,s/p,10.1,223.5
2022,7,26 ,0.4,0.2,s/p,s/p,0.6,224.1
2022,7,27 ,s/p,s/p,s/p,s/p,s/p,224.1
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,224.1
2022,7,29 ,s/p,s/p,s/p,s/p,s/p,224.1
2022,7,30 ,,s/p,s/p,,s/p,224.1
2022,7,31 ,,s/p,s/p,s/p,s/p,224.1
