Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,5 ,0.2,1.8,3.6,5.4,11.0,11.0
2022,8,6 ,11.0,5.8,11.6,9.0,37.4,48.4
2022,8,7 ,0.2,1.4,s/p,s/p,1.6,50.0
2022,8,8 ,s/p,s/p,s/p,s/p,s/p,50.0
2022,8,9 ,s/p,s/p,s/p,s/p,s/p,50.0
2022,8,10 ,s/p,s/p,s/p,s/p,s/p,50.0
2022,8,11 ,s/p,s/p,s/p,0.2,0.2,50.2
2022,8,12 ,s/p,s/p,s/p,s/p,s/p,50.2
2022,8,13 ,s/p,s/p,0.6,7.4,8.0,58.2
2022,8,14 ,0.2,4.2,,,4.4,62.6
2022,8,15 ,,,,,,
2022,8,16 ,,0.8,s/p,s/p,0.8,63.4
2022,8,17 ,s/p,s/p,s/p,s/p,s/p,63.4
2022,8,18 ,0.2,s/p,s/p,s/p,0.2,63.6
2022,8,19 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,20 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,21 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,22 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,23 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,24 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,25 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,26 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,27 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,28 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,29 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,30 ,s/p,s/p,s/p,s/p,s/p,63.6
2022,8,31 ,s/p,s/p,s/p,s/p,s/p,63.6
