Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1959,2,1,4.9,16.0,10.5,.,.
1959,2,2,4.7,15.8,10.3,.,.
1959,2,3,4.6,16.2,10.4,.,.
1959,2,4,4.9,16.0,10.5,.,.
1959,2,5,4.8,15.9,10.3,.,.
1959,2,6,5.8,16.2,11.0,.,.
1959,2,7,4.8,16.0,10.4,.,.
1959,2,8,4.8,15.8,10.3,.,.
1959,2,9,8.0,15.8,11.9,.,.
1959,2,10,4.6,16.0,10.3,.,.
1959,2,11,4.6,15.8,10.2,.,.
1959,2,12,4.6,13.5,9.0,.,.
1959,2,13,4.7,13.0,8.8,.,.
1959,2,14,4.2,13.3,8.8,.,.
1959,2,15,4.3,14.8,9.6,.,.
1959,2,16,4.2,15.0,9.6,.,.
1959,2,17,4.0,15.0,9.5,.,.
1959,2,18,4.3,15.8,10.1,.,.
1959,2,19,4.5,20.2,12.4,.,.
1959,2,20,8.2,17.3,12.7,.,.
1959,2,21,7.7,14.4,11.0,.,.
1959,2,22,8.0,14.6,11.3,.,.
1959,2,23,8.0,16.4,12.2,.,.
1959,2,24,7.0,16.2,11.6,.,.
1959,2,25,7.2,16.4,11.8,.,.
1959,2,26,7.0,17.0,12.0,.,.
1959,2,27,7.0,17.2,12.1,.,.
1959,2,28,7.2,17.0,12.1,.,.
