Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,3.2,s/p,,0.8,4.0,4.0
2022,3,2 ,,s/p,,s/p,s/p,4.0
2022,3,3 ,5.6,s/p,,0.5,6.1,10.1
2022,3,4 ,0.8,0.2,,0.1,1.1,11.2
2022,3,5 ,0.7,s/p,0.1,,0.8,12.0
2022,3,6 ,19.3,2.0,,3.8,25.1,37.1
2022,3,7 ,0.4,s/p,,2.5,2.9,40.0
2022,3,8 ,16.7,0.1,,s/p,16.8,56.8
2022,3,9 ,s/p,s/p,,0.3,0.3,57.1
2022,3,10 ,s/p,s/p,,s/p,s/p,57.1
2022,3,11 ,s/p,s/p,,,s/p,57.1
2022,3,12 ,,,s/p,,s/p,57.1
2022,3,13 ,s/p,s/p,,s/p,s/p,57.1
2022,3,14 ,,,,s/p,s/p,57.1
2022,3,15 ,s/p,s/p,,s/p,s/p,57.1
2022,3,16 ,s/p,4.4,,,4.4,61.5
2022,3,17 ,,,,,,
2022,3,18 ,s/p,s/p,,,s/p,61.5
2022,3,19 ,,,0.2,,0.2,61.7
2022,3,20 ,4.6,9.1,,,13.7,75.4
2022,3,21 ,,,,,,
2022,3,22 ,,,,,,
2022,3,23 ,,,,,,
2022,3,24 ,s/p,s/p,,,s/p,75.4
2022,3,25 ,,s/p,,s/p,s/p,75.4
2022,3,26 ,0.1,3.2,,0.2,3.5,78.9
2022,3,27 ,s/p,s/p,0.4,0.9,1.3,80.2
2022,3,28 ,6.3,4.3,2.9,2.5,16.0,96.2
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,96.2
2022,3,30 ,s/p,s/p,,s/p,s/p,96.2
2022,3,31 ,s/p,s/p,,,s/p,96.2
