Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,1.8,0.5,0.4,1.7,4.4,4.4
2022,7,2 ,15.9,3.4,0.1,,19.4,23.8
2022,7,3 ,8.2,12.5,2.3,0.8,23.8,47.6
2022,7,4 ,5.1,9.6,4.1,1.6,20.4,68.0
2022,7,5 ,1.7,2.4,10.6,4.0,18.7,86.7
2022,7,6 ,3.9,s/p,3.0,4.1,11.0,97.7
2022,7,7 ,0.5,0.9,s/p,s/p,1.4,99.1
2022,7,8 ,s/p,1.3,9.0,5.1,15.4,114.5
2022,7,9 ,,0.3,0.4,,0.7,115.2
2022,7,10 ,1.5,0.7,s/p,,2.2,117.4
2022,7,11 ,s/p,3.9,10.7,1.7,16.3,133.7
2022,7,12 ,3.4,3.2,0.4,s/p,7.0,140.7
2022,7,13 ,s/p,0.1,s/p,s/p,0.1,140.8
2022,7,14 ,s/p,s/p,s/p,s/p,s/p,140.8
2022,7,15 ,0.1,s/p,s/p,s/p,0.1,140.9
2022,7,16 ,0.1,1.7,5.3,,7.1,148.0
2022,7,17 ,,1.6,s/p,0.1,1.7,149.7
2022,7,18 ,,s/p,s/p,s/p,s/p,149.7
2022,7,19 ,0.1,5.2,1.8,10.1,17.2,166.9
2022,7,20 ,12.3,s/p,0.1,0.2,12.6,179.5
2022,7,21 ,1.2,5.6,1.2,2.6,10.6,190.1
2022,7,22 ,14.4,9.0,6.5,2.3,32.2,222.3
2022,7,23 ,1.2,0.6,3.7,,5.5,227.8
2022,7,24 ,,s/p,s/p,1.0,1.0,228.8
2022,7,25 ,0.1,0.3,s/p,0.8,1.2,230.0
2022,7,26 ,2.0,1.1,0.1,,3.2,233.2
2022,7,27 ,,s/p,s/p,s/p,s/p,233.2
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,233.2
2022,7,29 ,s/p,s/p,0.5,,0.5,233.7
2022,7,30 ,s/p,s/p,s/p,,s/p,233.7
2022,7,31 ,,s/p,s/p,s/p,s/p,233.7
