Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,2,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,5 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,6 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,7 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,2,8 ,0.5,s/p,s/p,s/p,0.5,0.5
2022,2,9 ,s/p,s/p,s/p,s/p,s/p,0.5
2022,2,10 ,s/p,s/p,s/p,s/p,s/p,0.5
2022,2,11 ,s/p,s/p,s/p,s/p,s/p,0.5
2022,2,12 ,s/p,s/p,s/p,,s/p,0.5
2022,2,13 ,s/p,s/p,s/p,s/p,s/p,0.5
2022,2,14 ,0.1,s/p,s/p,s/p,0.1,0.6
2022,2,15 ,s/p,s/p,s/p,0.4,0.4,1.0
2022,2,16 ,0.1,s/p,s/p,s/p,0.1,1.1
2022,2,17 ,s/p,s/p,s/p,0.1,0.1,1.2
2022,2,18 ,s/p,s/p,s/p,s/p,s/p,1.2
2022,2,19 ,0.1,8.4,s/p,,8.5,9.7
2022,2,20 ,s/p,s/p,s/p,s/p,s/p,9.7
2022,2,21 ,0.1,s/p,s/p,s/p,0.1,9.8
2022,2,22 ,s/p,0.1,s/p,s/p,0.1,9.9
2022,2,23 ,s/p,3.4,1.9,s/p,5.3,15.2
2022,2,24 ,s/p,0.9,s/p,s/p,0.9,16.1
2022,2,25 ,s/p,4.3,5.6,5.4,15.3,31.4
2022,2,26 ,1.5,0.1,5.2,,6.8,38.2
2022,2,27 ,s/p,s/p,1.2,0.5,1.7,39.9
2022,2,28 ,s/p,s/p,s/p,0.8,0.8,40.7
