Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,9,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,9,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,9,3 ,s/p,s/p,0.3,s/p,0.3,0.3
2021,9,4 ,0.1,,2.2,,2.3,2.6
2021,9,5 ,s/p,s/p,,7.2,7.2,9.8
2021,9,6 ,0.7,s/p,,s/p,0.7,10.5
2021,9,7 ,s/p,s/p,,0.1,0.1,10.6
2021,9,8 ,s/p,s/p,,0.3,0.3,10.9
2021,9,9 ,s/p,s/p,,0.1,0.1,11.0
2021,9,10 ,s/p,s/p,,s/p,s/p,11.0
2021,9,11 ,s/p,7.1,15.3,,22.4,33.4
2021,9,12 ,3.6,0.9,,0.7,5.2,38.6
2021,9,13 ,0.6,s/p,,0.4,1.0,39.6
2021,9,14 ,0.7,s/p,,0.1,0.8,40.4
2021,9,15 ,0.2,s/p,,s/p,0.2,40.6
2021,9,16 ,s/p,s/p,,3.3,3.3,43.9
2021,9,17 ,s/p,0.3,,s/p,0.3,44.2
2021,9,18 ,0.2,0.6,s/p,,0.8,45.0
2021,9,19 ,s/p,s/p,,s/p,s/p,45.0
2021,9,20 ,s/p,s/p,,s/p,s/p,45.0
2021,9,21 ,,,,s/p,s/p,45.0
2021,9,22 ,s/p,s/p,,s/p,s/p,45.0
2021,9,23 ,s/p,s/p,,s/p,s/p,45.0
2021,9,24 ,,s/p,,s/p,s/p,45.0
2021,9,25 ,3.6,,,s/p,3.6,48.6
2021,9,26 ,0.2,s/p,,s/p,0.2,48.8
2021,9,27 ,0.1,s/p,,s/p,0.1,48.9
2021,9,28 ,s/p,,,s/p,s/p,48.9
2021,9,29 ,s/p,,,1.5,1.5,50.4
2021,9,30 ,3.6,s/p,,0.9,4.5,54.9
