Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,6,1 ,s/p,s/p,11.3,3.0,14.3,14.3
2019,6,2 ,s/p,s/p,s/p,0.1,0.1,14.4
2019,6,3 ,s/p,s/p,s/p,0.1,0.1,14.5
2019,6,4 ,s/p,2.5,7.0,12.7,22.2,36.7
2019,6,5 ,1.0,1.8,1.1,0.1,4.0,40.7
2019,6,6 ,11.7,0.6,s/p,0.2,12.5,53.2
2019,6,7 ,s/p,s/p,s/p,s/p,s/p,53.2
2019,6,8 ,s/p,s/p,0.1,0.1,0.2,53.4
2019,6,9 ,s/p,s/p,s/p,s/p,s/p,53.4
2019,6,10 ,s/p,,,,s/p,53.4
2019,6,11 ,s/p,7.9,,1.9,9.8,63.2
2019,6,12 ,7.0,2.6,,0.1,9.7,72.9
2019,6,13 ,4.0,1.6,,3.7,9.3,82.2
2019,6,14 ,4.2,0.3,,s/p,4.5,86.7
2019,6,15 ,s/p,s/p,,s/p,s/p,86.7
2019,6,16 ,s/p,s/p,,s/p,s/p,86.7
2019,6,17 ,s/p,1.8,,s/p,1.8,88.5
2019,6,18 ,s/p,s/p,,s/p,s/p,88.5
2019,6,19 ,s/p,s/p,,s/p,s/p,88.5
2019,6,20 ,s/p,s/p,,s/p,s/p,88.5
2019,6,21 ,s/p,s/p,,0.1,0.1,88.6
2019,6,22 ,0.1,s/p,,0.3,0.4,89.0
2019,6,23 ,0.4,s/p,,s/p,0.4,89.4
2019,6,24 ,11.2,s/p,,0.1,11.3,100.7
2019,6,25 ,s/p,s/p,,s/p,s/p,100.7
2019,6,26 ,s/p,0.7,,2.1,2.8,103.5
2019,6,27 ,2.6,3.1,,1.5,7.2,110.7
2019,6,28 ,11.9,25.6,,15.4,52.9,163.6
2019,6,29 ,1.2,s/p,,0.1,1.3,164.9
2019,6,30 ,s/p,s/p,,0.1,0.1,165.0
