Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,4,1 ,s/p,,,s/p,s/p,s/p
2020,4,2 ,s/p,,,0.0,0.0,0.0
2020,4,3 ,1.0,,,,1.0,1.0
2020,4,4 ,,,,,,
2020,4,5 ,,,,5.0,5.0,6.0
2020,4,6 ,s/p,,,s/p,s/p,6.0
2020,4,7 ,s/p,,,s/p,s/p,6.0
2020,4,8 ,s/p,,,s/p,s/p,6.0
2020,4,9 ,s/p,,,,s/p,6.0
2020,4,10 ,,,,,,
2020,4,11 ,,,,,,
2020,4,12 ,,,,s/p,s/p,6.0
2020,4,13 ,s/p,,,s/p,s/p,6.0
2020,4,14 ,s/p,,,s/p,s/p,6.0
2020,4,15 ,s/p,,,s/p,s/p,6.0
2020,4,16 ,0.2,,,s/p,0.2,6.2
2020,4,17 ,s/p,,,,s/p,6.2
2020,4,18 ,,,,,,
2020,4,19 ,,,,4.2,4.2,10.4
2020,4,20 ,s/p,,,s/p,s/p,10.4
2020,4,21 ,s/p,,,s/p,s/p,10.4
2020,4,22 ,s/p,,,0.2,0.2,10.6
2020,4,23 ,s/p,,,s/p,s/p,10.6
2020,4,24 ,0.2,,,,0.2,10.8
2020,4,25 ,,,,,,
2020,4,26 ,,,,8.4,8.4,19.2
2020,4,27 ,s/p,,,1.6,1.6,20.8
2020,4,28 ,s/p,,,s/p,s/p,20.8
2020,4,29 ,s/p,,,0.2,0.2,21.0
2020,4,30 ,s/p,,,,s/p,21.0
