Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1964,11,1,12.0,20.3,16.1,18.3,4
1964,11,2,14.5,21.0,17.8,19.0,4
1964,11,3,.,.,.,.,.
1964,11,4,14.0,21.4,17.7,19.3,4
1964,11,5,15.0,22.1,18.6,19.7,4
1964,11,6,11.8,20.8,16.3,18.5,4
1964,11,7,11.9,21.0,16.4,18.7,4
1964,11,8,15.0,21.0,18.0,18.8,4
1964,11,9,15.7,21.4,18.5,19.5,4
1964,11,10,14.8,21.8,18.3,19.4,4
1964,11,11,13.2,22.1,17.7,19.9,4
1964,11,12,11.2,21.5,16.3,19.0,4
1964,11,13,14.2,22.2,18.2,19.8,4
1964,11,14,16.9,22.3,19.6,20.8,4
1964,11,15,15.9,22.9,19.4,20.3,4
1964,11,16,17.4,22.2,19.8,20.8,4
1964,11,17,16.1,22.5,19.3,20.3,4
1964,11,18,16.6,22.8,19.7,20.1,4
1964,11,19,13.0,21.2,17.1,19.6,4
1964,11,20,12.3,21.2,16.8,19.3,4
1964,11,21,11.4,21.5,16.4,19.4,4
1964,11,22,13.6,22.7,18.2,20.1,4
1964,11,23,12.5,22.3,17.4,20.4,4
1964,11,24,14.3,22.7,18.5,20.4,4
1964,11,25,14.8,22.0,18.4,20.8,4
1964,11,26,13.1,22.0,17.6,20.6,4
1964,11,27,12.5,23.8,18.1,19.7,4
1964,11,28,12.9,21.7,17.3,20.3,4
1964,11,29,16.6,21.4,19.0,19.3,4
1964,11,30,14.4,22.2,18.3,20.1,4
