Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1966,2,1,16.5,23.6,19.2,19.1,7
1966,2,2,.,23.3,18.6,19.0,7
1966,2,3,15.8,24.3,20.0,20.2,7
1966,2,4,16.8,24.3,20.3,20.5,7
1966,2,5,16.6,25.3,20.5,21.0,7
1966,2,6,16.5,26.0,21.3,21.4,7
1966,2,7,16.4,26.0,20.4,20.2,7
1966,2,8,15.5,23.3,18.9,19.2,7
1966,2,9,17.0,23.3,19.5,19.7,7
1966,2,10,16.5,22.0,18.9,19.0,7
1966,2,11,15.5,22.3,18.0,18.5,7
1966,2,12,15.6,22.7,19.2,19.2,7
1966,2,13,14.7,22.8,18.8,19.2,7
1966,2,14,14.1,22.3,18.4,18.7,7
1966,2,15,14.8,22.1,17.9,18.1,7
1966,2,16,14.6,22.5,18.4,18.7,7
1966,2,17,14.7,23.0,18.3,18.7,7
1966,2,18,14.1,21.7,17.9,18.0,7
1966,2,19,14.0,21.6,17.5,17.7,7
1966,2,20,14.1,22.3,17.7,18.1,7
1966,2,21,13.9,22.3,18.3,18.5,7
1966,2,22,13.8,22.4,18.4,18.6,7
1966,2,23,14.5,22.3,18.5,18.7,7
1966,2,24,15.6,21.5,17.9,18.3,7
1966,2,25,15.8,21.5,18.5,18.6,7
1966,2,26,15.3,23.4,19.0,19.3,7
1966,2,27,15.7,23.2,19.2,19.3,7
1966,2,28,15.8,23.4,18.9,18.8,6
