Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,s/p,s/p,,s/p,s/p,s/p
2020,6,2 ,s/p,s/p,,s/p,s/p,s/p
2020,6,3 ,s/p,s/p,,s/p,s/p,s/p
2020,6,4 ,s/p,s/p,,s/p,s/p,s/p
2020,6,5 ,s/p,s/p,,s/p,s/p,s/p
2020,6,6 ,s/p,s/p,,s/p,s/p,s/p
2020,6,7 ,s/p,s/p,,s/p,s/p,s/p
2020,6,8 ,s/p,s/p,,s/p,s/p,s/p
2020,6,9 ,s/p,s/p,,s/p,s/p,s/p
2020,6,10 ,s/p,s/p,,s/p,s/p,s/p
2020,6,11 ,s/p,s/p,,s/p,s/p,s/p
2020,6,12 ,s/p,s/p,,s/p,s/p,s/p
2020,6,13 ,s/p,s/p,,s/p,s/p,s/p
2020,6,14 ,s/p,s/p,,s/p,s/p,s/p
2020,6,15 ,s/p,s/p,,s/p,s/p,s/p
2020,6,16 ,s/p,s/p,,s/p,s/p,s/p
2020,6,17 ,s/p,s/p,,s/p,s/p,s/p
2020,6,18 ,0.1,0.4,,s/p,0.5,0.5
2020,6,19 ,0.5,s/p,,0.1,0.6,1.1
2020,6,20 ,6.8,2.5,1.0,0.1,10.4,11.5
2020,6,21 ,s/p,s/p,,2.8,2.8,14.3
2020,6,22 ,0.5,0.6,,5.0,6.1,20.4
2020,6,23 ,1.0,s/p,,2.7,3.7,24.1
2020,6,24 ,1.9,0.5,,0.1,2.5,26.6
2020,6,25 ,s/p,s/p,,1.0,1.0,27.6
2020,6,26 ,0.3,s/p,,s/p,0.3,27.9
2020,6,27 ,s/p,1.2,4.1,9.5,14.8,42.7
2020,6,28 ,0.1,9.4,,1.0,10.5,53.2
2020,6,29 ,3.5,0.5,,0.1,4.1,57.3
2020,6,30 ,0.7,1.5,,0.2,2.4,59.7
