Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,9,1 ,s/p,s/p,s/p,0.1,0.1,0.1
2021,9,2 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,9,3 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,9,4 ,0.4,,s/p,s/p,0.4,0.5
2021,9,5 ,3.3,0.1,,0.4,3.8,4.3
2021,9,6 ,2.8,s/p,,s/p,2.8,7.1
2021,9,7 ,s/p,s/p,,s/p,s/p,7.1
2021,9,8 ,0.1,s/p,,s/p,0.1,7.2
2021,9,9 ,s/p,s/p,,0.1,0.1,7.3
2021,9,10 ,s/p,s/p,,s/p,s/p,7.3
2021,9,11 ,s/p,10.0,0.1,,10.1,17.4
2021,9,12 ,2.7,8.7,,0.3,11.7,29.1
2021,9,13 ,0.2,0.1,,s/p,0.3,29.4
2021,9,14 ,s/p,s/p,,s/p,s/p,29.4
2021,9,15 ,s/p,s/p,,0.1,0.1,29.5
2021,9,16 ,0.1,s/p,,s/p,0.1,29.6
2021,9,17 ,s/p,s/p,,s/p,s/p,29.6
2021,9,18 ,s/p,s/p,s/p,,s/p,29.6
2021,9,19 ,s/p,s/p,,s/p,s/p,29.6
2021,9,20 ,s/p,s/p,,s/p,s/p,29.6
2021,9,21 ,s/p,,,s/p,s/p,29.6
2021,9,22 ,s/p,s/p,,s/p,s/p,29.6
2021,9,23 ,s/p,s/p,,s/p,s/p,29.6
2021,9,24 ,s/p,s/p,,s/p,s/p,29.6
2021,9,25 ,4.8,0.2,s/p,0.2,5.2,34.8
2021,9,26 ,s/p,s/p,,s/p,s/p,34.8
2021,9,27 ,s/p,s/p,,s/p,s/p,34.8
2021,9,28 ,s/p,s/p,,s/p,s/p,34.8
2021,9,29 ,s/p,,,0.8,0.8,35.6
2021,9,30 ,0.1,s/p,,s/p,0.1,35.7
