Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,1,1 ,3.4,s/p,0.2,0.5,4.1,4.1
2022,1,2 ,0.4,1.1,1.2,0.3,3.0,7.1
2022,1,3 ,1.0,1.0,0.6,0.3,2.9,10.0
2022,1,4 ,s/p,s/p,s/p,3.5,3.5,13.5
2022,1,5 ,s/p,0.6,s/p,0.3,0.9,14.4
2022,1,6 ,1.1,s/p,s/p,s/p,1.1,15.5
2022,1,7 ,s/p,0.5,6.0,1.0,7.5,23.0
2022,1,8 ,2.0,1.5,s/p,s/p,3.5,26.5
2022,1,9 ,s/p,0.4,1.0,13.5,14.9,41.4
2022,1,10 ,0.4,1.8,1.4,0.8,4.4,45.8
2022,1,11 ,3.0,1.5,2.0,6.0,12.5,58.3
2022,1,12 ,s/p,s/p,s/p,1.0,1.0,59.3
2022,1,13 ,s/p,1.0,s/p,s/p,1.0,60.3
2022,1,14 ,s/p,0.4,0.8,1.2,2.4,62.7
2022,1,15 ,6.0,7.0,0.5,s/p,13.5,76.2
2022,1,16 ,s/p,s/p,s/p,s/p,s/p,76.2
2022,1,17 ,s/p,1.3,s/p,s/p,1.3,77.5
2022,1,18 ,1.2,0.6,0.4,s/p,2.2,79.7
2022,1,19 ,s/p,s/p,s/p,s/p,s/p,79.7
2022,1,20 ,s/p,s/p,s/p,s/p,s/p,79.7
2022,1,21 ,s/p,,1.9,s/p,1.9,81.6
2022,1,22 ,s/p,s/p,s/p,s/p,s/p,81.6
2022,1,23 ,s/p,1.5,1.5,0.1,3.1,84.7
2022,1,24 ,2.0,5.5,3.5,2.5,13.5,98.2
2022,1,25 ,s/p,s/p,s/p,s/p,s/p,98.2
2022,1,26 ,2.1,0.8,0.4,0.3,3.6,101.8
2022,1,27 ,s/p,s/p,0.5,1.0,1.5,103.3
2022,1,28 ,s/p,s/p,s/p,s/p,s/p,103.3
2022,1,29 ,0.3,s/p,s/p,s/p,0.3,103.6
2022,1,30 ,s/p,0.3,0.2,0.4,0.9,104.5
2022,1,31 ,3.0,1.5,1.0,1.0,6.5,111.0
