Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1991,1,1 ,,,,,2.0,2.0
1991,1,2 ,,,,,3.0,5.0
1991,1,3 ,,,,,22.0,27.0
1991,1,4 ,,,,,4.0,31.0
1991,1,5 ,,,,,s/p,31.0
1991,1,6 ,,,,,s/p,31.0
1991,1,7 ,,,,,s/p,31.0
1991,1,8 ,,,,,23.0,54.0
1991,1,9 ,,,,,14.0,68.0
1991,1,10 ,,,,,7.0,75.0
1991,1,11 ,,,,,2.0,77.0
1991,1,12 ,,,,,s/p,77.0
1991,1,13 ,,,,,s/p,77.0
1991,1,14 ,,,,,s/p,77.0
1991,1,15 ,,,,,s/p,77.0
1991,1,16 ,,,,,6.0,83.0
1991,1,17 ,,,,,7.0,90.0
1991,1,18 ,,,,,1.0,91.0
1991,1,19 ,,,,,7.0,98.0
1991,1,20 ,,,,,2.0,100.0
1991,1,21 ,,,,,2.0,102.0
1991,1,22 ,,,,,s/p,102.0
1991,1,23 ,,,,,7.0,109.0
1991,1,24 ,,,,,7.0,116.0
1991,1,25 ,,,,,19.0,135.0
1991,1,26 ,,,,,26.0,161.0
1991,1,27 ,,,,,10.0,171.0
1991,1,28 ,,,,,4.0,175.0
1991,1,29 ,,,,,s/p,175.0
1991,1,30 ,,,,,s/p,175.0
1991,1,31 ,,,,,s/p,175.0
