Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,7,1 ,,,,,25.0,25.0
2014,7,2 ,,,,,s/p,25.0
2014,7,3 ,,,,,10.6,35.6
2014,7,4 ,,,,,1.0,36.6
2014,7,5 ,,,,,0.3,36.9
2014,7,6 ,,,,,s/p,36.9
2014,7,7 ,,,,,s/p,36.9
2014,7,8 ,,,,,s/p,36.9
2014,7,9 ,,,,,s/p,36.9
2014,7,10 ,,,,,s/p,36.9
2014,7,11 ,,,,,s/p,36.9
2014,7,12 ,,,,,s/p,36.9
2014,7,13 ,,,,,26.6,63.5
2014,7,14 ,,,,,16.5,80.0
2014,7,15 ,,,,,11.7,91.7
2014,7,16 ,,,,,1.1,92.8
2014,7,17 ,,,,,s/p,92.8
2014,7,18 ,,,,,s/p,92.8
2014,7,19 ,,,,,s/p,92.8
2014,7,20 ,,,,,6.6,99.4
2014,7,21 ,,,,,0.4,99.8
2014,7,22 ,,,,,s/p,99.8
2014,7,23 ,,,,,s/p,99.8
2014,7,24 ,,,,,7.8,107.6
2014,7,25 ,,,,,s/p,107.6
2014,7,26 ,,,,,s/p,107.6
2014,7,27 ,,,,,46.3,153.9
2014,7,28 ,,,,,s/p,153.9
2014,7,29 ,,,,,7.4,161.3
2014,7,30 ,,,,,23.7,185.0
2014,7,31 ,,,,,6.5,191.5
