Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,,,,,s/p,s/p
2020,6,2 ,,,,,s/p,s/p
2020,6,3 ,,,,,s/p,s/p
2020,6,4 ,,,,,s/p,s/p
2020,6,5 ,,,,,s/p,s/p
2020,6,6 ,,,,,5.9,5.9
2020,6,7 ,,,,,s/p,5.9
2020,6,8 ,,,,,5.5,11.4
2020,6,9 ,,,,,s/p,11.4
2020,6,10 ,,,,,14.3,25.7
2020,6,11 ,,,,,40.9,66.6
2020,6,12 ,,,,,s/p,66.6
2020,6,13 ,,,,,s/p,66.6
2020,6,14 ,,,,,s/p,66.6
2020,6,15 ,,,,,15.1,81.7
2020,6,16 ,,,,,6.8,88.5
2020,6,17 ,,,,,22.2,110.7
2020,6,18 ,,,,,18.0,128.7
2020,6,19 ,,,,,6.0,134.7
2020,6,20 ,,,,,15.1,149.8
2020,6,21 ,,,,,2.3,152.1
2020,6,22 ,,,,,14.2,166.3
2020,6,23 ,,,,,11.8,178.1
2020,6,24 ,,,,,s/p,178.1
2020,6,25 ,,,,,5.2,183.3
2020,6,26 ,,,,,4.8,188.1
2020,6,27 ,,,,,18.2,206.3
2020,6,28 ,,,,,17.5,223.8
2020,6,29 ,,,,,6.8,230.6
2020,6,30 ,,,,,10.0,240.6
