Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,8,2 ,s/p,0.2,1.8,s/p,2.0,2.0
2021,8,3 ,s/p,s/p,s/p,s/p,s/p,2.0
2021,8,4 ,s/p,s/p,s/p,s/p,s/p,2.0
2021,8,5 ,4.4,s/p,s/p,s/p,4.4,6.4
2021,8,6 ,0.8,0.2,0.4,s/p,1.4,7.8
2021,8,7 ,s/p,2.2,1.0,0.4,3.6,11.4
2021,8,8 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,9 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,10 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,11 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,12 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,13 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,14 ,s/p,s/p,s/p,s/p,s/p,11.4
2021,8,15 ,2.6,0.4,2.6,6.4,12.0,23.4
2021,8,16 ,3.0,9.2,20.4,s/p,32.6,56.0
2021,8,17 ,0.8,15.2,8.0,3.0,27.0,83.0
2021,8,18 ,14.4,3.4,2.2,4.8,24.8,107.8
2021,8,19 ,9.4,16.4,4.8,4.2,34.8,142.6
2021,8,20 ,0.8,s/p,s/p,2.2,3.0,145.6
2021,8,21 ,2.8,2.4,2.8,s/p,8.0,153.6
2021,8,22 ,s/p,1.4,0.2,1.8,3.4,157.0
2021,8,23 ,0.6,s/p,s/p,0.2,0.8,157.8
2021,8,24 ,1.4,12.4,3.2,2.4,19.4,177.2
2021,8,25 ,5.0,2.8,1.6,0.6,10.0,187.2
2021,8,26 ,s/p,0.6,s/p,0.6,1.2,188.4
2021,8,27 ,3.2,9.0,1.6,s/p,13.8,202.2
2021,8,28 ,s/p,4.8,15.6,10.0,30.4,232.6
2021,8,29 ,1.0,0.6,1.2,18.8,21.6,254.2
2021,8,30 ,5.6,0.2,0.4,3.4,9.6,263.8
2021,8,31 ,0.4,1.6,0.6,s/p,2.6,266.4
