Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,3,1 ,s/p,,,s/p,s/p,s/p
2020,3,2 ,s/p,,,s/p,s/p,s/p
2020,3,3 ,s/p,,,s/p,s/p,s/p
2020,3,4 ,s/p,,,s/p,s/p,s/p
2020,3,5 ,s/p,,,s/p,s/p,s/p
2020,3,6 ,s/p,,,,s/p,s/p
2020,3,7 ,,,,,,
2020,3,8 ,,,,s/p,s/p,s/p
2020,3,9 ,s/p,,,s/p,s/p,s/p
2020,3,10 ,s/p,,,2.0,2.0,2.0
2020,3,11 ,0.3,,,2.0,2.3,4.3
2020,3,12 ,6.2,,,3.4,9.6,13.9
2020,3,13 ,0.9,,,,0.9,14.8
2020,3,14 ,,0.1,,,0.1,14.9
2020,3,15 ,s/p,,,s/p,s/p,14.9
2020,3,16 ,s/p,,,0.6,0.6,15.5
2020,3,17 ,0.3,,,s/p,0.3,15.8
2020,3,18 ,s/p,,,1.7,1.7,17.5
2020,3,19 ,5.9,,,0.2,6.1,23.6
2020,3,20 ,s/p,,,,s/p,23.6
2020,3,21 ,,,,3.2,3.2,26.8
2020,3,22 ,3.1,3.7,1.4,13.6,21.8,48.6
2020,3,23 ,1.8,2.6,1.6,9.0,15.0,63.6
2020,3,24 ,s/p,0.1,s/p,0.1,0.2,63.8
2020,3,25 ,s/p,s/p,s/p,s/p,s/p,63.8
2020,3,26 ,s/p,s/p,,s/p,s/p,63.8
2020,3,27 ,1.0,0.7,0.6,0.9,3.2,67.0
2020,3,28 ,5.1,0.4,0.6,0.2,6.3,73.3
2020,3,29 ,0.3,,,s/p,0.3,73.6
2020,3,30 ,s/p,s/p,s/p,s/p,s/p,73.6
2020,3,31 ,s/p,s/p,0.1,0.4,0.5,74.1
