Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,7,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2011,7,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2011,7,3 ,s/p,s/p,s/p,0.3,0.3,0.3
2011,7,4 ,s/p,s/p,s/p,1.0,1.0,1.3
2011,7,5 ,0.4,s/p,s/p,1.8,2.2,3.5
2011,7,6 ,s/p,s/p,s/p,1.6,1.6,5.1
2011,7,7 ,3.0,s/p,s/p,14.0,17.0,22.1
2011,7,8 ,3.0,s/p,s/p,s/p,3.0,25.1
2011,7,9 ,s/p,s/p,s/p,s/p,s/p,25.1
2011,7,10 ,s/p,s/p,s/p,76.0,76.0,101.1
2011,7,11 ,3.4,s/p,s/p,22.0,25.4,126.5
2011,7,12 ,5.0,s/p,s/p,15.0,20.0,146.5
2011,7,13 ,11.4,s/p,s/p,28.6,40.0,186.5
2011,7,14 ,1.0,s/p,s/p,2.0,3.0,189.5
2011,7,15 ,1.0,s/p,s/p,s/p,1.0,190.5
2011,7,16 ,s/p,s/p,s/p,s/p,s/p,190.5
2011,7,17 ,s/p,s/p,s/p,7.7,7.7,198.2
2011,7,18 ,s/p,s/p,s/p,s/p,s/p,198.2
2011,7,19 ,s/p,s/p,s/p,6.0,6.0,204.2
2011,7,20 ,3.0,s/p,s/p,40.0,43.0,247.2
2011,7,21 ,9.1,s/p,s/p,6.0,15.1,262.3
2011,7,22 ,21.6,s/p,s/p,s/p,21.6,283.9
2011,7,23 ,s/p,s/p,s/p,s/p,s/p,283.9
2011,7,24 ,s/p,s/p,s/p,82.0,82.0,365.9
2011,7,25 ,0.7,s/p,s/p,6.0,6.7,372.6
2011,7,26 ,1.9,s/p,s/p,24.0,25.9,398.5
2011,7,27 ,1.9,s/p,s/p,9.4,11.3,409.8
2011,7,28 ,s/p,s/p,s/p,s/p,s/p,409.8
2011,7,29 ,s/p,s/p,s/p,s/p,s/p,409.8
2011,7,30 ,s/p,s/p,s/p,s/p,s/p,409.8
2011,7,31 ,s/p,s/p,s/p,7.0,7.0,416.8
