Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,0.9,s/p,,2.1,3.0,3.0
2022,3,2 ,s/p,s/p,,0.1,0.1,3.1
2022,3,3 ,7.2,s/p,,0.4,7.6,10.7
2022,3,4 ,,s/p,,0.1,0.1,10.8
2022,3,5 ,0.5,0.1,3.1,23.1,26.8,37.6
2022,3,6 ,,2.8,,0.1,2.9,40.5
2022,3,7 ,1.4,s/p,,3.6,5.0,45.5
2022,3,8 ,7.5,s/p,,s/p,7.5,53.0
2022,3,9 ,s/p,s/p,,s/p,s/p,53.0
2022,3,10 ,s/p,s/p,,0.1,0.1,53.1
2022,3,11 ,s/p,s/p,,,s/p,53.1
2022,3,12 ,,,s/p,s/p,s/p,53.1
2022,3,13 ,s/p,s/p,,s/p,s/p,53.1
2022,3,14 ,,,,s/p,s/p,53.1
2022,3,15 ,s/p,s/p,,0.1,0.1,53.2
2022,3,16 ,,10.6,,,10.6,63.8
2022,3,17 ,,s/p,,,s/p,63.8
2022,3,18 ,s/p,s/p,,,s/p,63.8
2022,3,19 ,,,s/p,0.9,0.9,64.7
2022,3,20 ,2.7,1.0,,,3.7,68.4
2022,3,21 ,,0.1,,,0.1,68.5
2022,3,22 ,,,,,,
2022,3,23 ,0.4,0.1,,,0.5,69.0
2022,3,24 ,s/p,s/p,,,s/p,69.0
2022,3,25 ,s/p,s/p,,0.1,0.1,69.1
2022,3,26 ,0.5,2.8,0.1,s/p,3.4,72.5
2022,3,27 ,s/p,s/p,s/p,2.7,2.7,75.2
2022,3,28 ,2.6,1.3,2.3,1.2,7.4,82.6
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,82.6
2022,3,30 ,s/p,s/p,,s/p,s/p,82.6
2022,3,31 ,s/p,s/p,,,s/p,82.6
