Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,4,1 ,,,s/p,s/p,s/p,s/p
2021,4,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,4,3 ,s/p,s/p,s/p,0.1,0.1,0.1
2021,4,4 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,4,5 ,s/p,s/p,0.6,,0.6,0.7
2021,4,6 ,1.1,1.0,s/p,s/p,2.1,2.8
2021,4,7 ,s/p,1.8,4.9,1.5,8.2,11.0
2021,4,8 ,3.3,3.6,10.4,0.2,17.5,28.5
2021,4,9 ,s/p,s/p,s/p,0.1,0.1,28.6
2021,4,10 ,s/p,s/p,0.6,5.0,5.6,34.2
2021,4,11 ,5.7,s/p,s/p,0.5,6.2,40.4
2021,4,12 ,0.4,s/p,s/p,0.1,0.5,40.9
2021,4,13 ,s/p,s/p,s/p,s/p,s/p,40.9
2021,4,14 ,0.1,7.3,0.6,s/p,8.0,48.9
2021,4,15 ,s/p,s/p,s/p,0.1,0.1,49.0
2021,4,16 ,s/p,s/p,s/p,s/p,s/p,49.0
2021,4,17 ,s/p,s/p,s/p,s/p,s/p,49.0
2021,4,18 ,3.9,7.8,s/p,0.4,12.1,61.1
2021,4,19 ,10.6,15.9,6.2,6.5,39.2,100.3
2021,4,20 ,4.7,0.5,4.4,6.0,15.6,115.9
2021,4,21 ,s/p,s/p,s/p,s/p,s/p,115.9
2021,4,22 ,s/p,3.4,3.9,1.9,9.2,125.1
2021,4,23 ,0.1,s/p,s/p,0.1,0.2,125.3
2021,4,24 ,s/p,s/p,s/p,s/p,s/p,125.3
2021,4,25 ,0.1,s/p,s/p,s/p,0.1,125.4
2021,4,26 ,s/p,s/p,s/p,s/p,s/p,125.4
2021,4,27 ,s/p,3.2,11.5,10.2,24.9,150.3
2021,4,28 ,2.9,s/p,s/p,0.1,3.0,153.3
2021,4,29 ,s/p,s/p,s/p,13.4,13.4,166.7
2021,4,30 ,14.4,11.4,0.1,4.5,30.4,197.1
