Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1972,6,1 ,,,,,s/p,s/p
1972,6,2 ,,,,,s/p,s/p
1972,6,3 ,,,,,s/p,s/p
1972,6,4 ,,,,,0.3,0.3
1972,6,5 ,,,,,7.3,7.6
1972,6,6 ,,,,,s/p,7.6
1972,6,7 ,,,,,3.0,10.6
1972,6,8 ,,,,,35.0,45.6
1972,6,9 ,,,,,5.0,50.6
1972,6,10 ,,,,,1.0,51.6
1972,6,11 ,,,,,s/p,51.6
1972,6,12 ,,,,,1.6,53.2
1972,6,13 ,,,,,36.6,89.8
1972,6,14 ,,,,,11.0,100.8
1972,6,15 ,,,,,s/p,100.8
1972,6,16 ,,,,,s/p,100.8
1972,6,17 ,,,,,s/p,100.8
1972,6,18 ,,,,,s/p,100.8
1972,6,19 ,,,,,s/p,100.8
1972,6,20 ,,,,,s/p,100.8
1972,6,21 ,,,,,s/p,100.8
1972,6,22 ,,,,,s/p,100.8
1972,6,23 ,,,,,s/p,100.8
1972,6,24 ,,,,,s/p,100.8
1972,6,25 ,,,,,s/p,100.8
1972,6,26 ,,,,,s/p,100.8
1972,6,27 ,,,,,9.0,109.8
1972,6,28 ,,,,,31.0,140.8
1972,6,29 ,,,,,7.0,147.8
1972,6,30 ,,,,,s/p,147.8
