Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2019,6,1,1.6,22.8,12.2,.,.
2019,6,2,3.0,25.8,14.4,.,.
2019,6,3,1.6,27.8,14.7,.,.
2019,6,4,5.2,25.0,15.1,.,.
2019,6,5,3.8,24.2,14.0,.,.
2019,6,6,3.6,28.4,16.0,.,.
2019,6,7,1.0,21.6,11.3,.,.
2019,6,8,-1.0,22.8,10.9,.,.
2019,6,9,-1.4,23.4,11.0,.,.
2019,6,10,1.8,22.6,12.2,.,.
2019,6,11,-0.6,21.0,10.2,.,.
2019,6,12,1.2,19.0,10.1,.,.
2019,6,13,1.0,17.8,9.4,.,.
2019,6,14,2.0,17.4,9.7,.,.
2019,6,15,7.2,14.6,10.9,.,.
2019,6,16,0.0,17.4,8.7,.,.
2019,6,17,1.0,8.0,4.5,.,.
2019,6,18,0.0,20.4,10.2,.,.
2019,6,19,0.2,28.0,14.1,.,.
2019,6,20,5.0,18.4,11.7,.,.
2019,6,21,8.8,20.6,14.7,.,.
2019,6,22,4.4,23.6,14.0,.,.
2019,6,23,2.0,23.0,12.5,.,.
2019,6,24,9.8,11.6,10.7,.,.
2019,6,25,0.6,16.0,8.3,.,.
2019,6,26,0.0,19.0,9.5,.,.
2019,6,27,5.8,16.4,11.1,.,.
2019,6,28,4.4,10.4,7.4,.,.
2019,6,29,6.2,15.8,11.0,.,.
2019,6,30,5.6,15.8,10.7,.,.
